cosmology,h,omega_m,omega_b,log10_mass_hinv,redshift,x,ne_native_m3,ne_paper_m3,n200_paper_m3,native_factor
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.11169545900871822,949.2387387626817,1577.7739130587365,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.11396726741149178,937.6986218147715,1558.5925472647177,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.11628528282630253,926.1855331041597,1539.4561063625986,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.11865044507182472,914.6997967199275,1520.3651290359328,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.12106371308199473,903.2417649985564,1501.3202009195945,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.123526065294802,891.811818954508,1482.3219553154643,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.12603850004898826,880.4103686987557,1463.3710738880889,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.12860203598881473,869.0378538438977,1444.468287338041,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.1312177124770628,857.694743894527,1425.6143760507682,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.13388659001643394,846.3815386214105,1406.8101707185372,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.13660975067952133,835.0987684180215,1388.0565529330388,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.13938829854752655,823.8469946378855,1369.3544557461107,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.1422233601578993,812.6268099111888,1350.7048641959832,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.1451160849610821,801.4388384390163,1332.1088157963482,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.14806764578654466,790.2837362635294,1313.567400985434,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.15107923931829703,779.1621915124177,1295.0817635323187,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.15415208658007476,768.0749246158007,1276.653100897454,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.1572874334303917,757.0226884938213,1258.2826645444723,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.16048655106766255,746.0062687130506,1239.9717602001547,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.16375073654559866,735.0264836098514,1221.7217480594788,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.16708131329908701,724.084184378735,1203.5340429324817,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.1704796316807652,713.1802551238006,1185.4101143297594,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.17394706950850958,702.3156128712409,1167.3514864832505,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.17748503262405957,691.4912075409065,1149.3597382989772,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.18109495546300336,680.7080218749251,1131.4365032383946,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.18477830163635708,669.9670713212811,1113.5834691248867,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.18853656452397316,659.2694038703348,1095.8023778720355,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.19237126788001727,648.6160998421934,1078.095025130201,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.19628396645076146,638.0082716228713,1060.4632598479802,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.20027624660494178,627.4470633471707,1042.9089837451102,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.20434972697693737,616.9336505262542,1025.4341506934363,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.20850605912303166,606.4692396178544,1008.04076600254,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.21274692819102062,596.0550675371352,990.7308856067174,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.2170740536034414,585.6924011062371,973.5066151500436,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.22148918975469645,575.3825364405773,956.370108966312,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.2259941267223573,565.1267982700513,939.3235689507745,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.2305906909929357,554.9265391933163,922.369243320648,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.2352807462024158,544.7831388634366,905.5094252615404,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.2400661938918493,534.6980031032388,888.7464514570396,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.24494897427831788,524.6725629488257,872.0827004988953,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.24993106704157703,514.7082736197983,855.520591175374,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.2550144921266998,504.8066134148704,839.0625806356115,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.260201310563045,494.96908253165094,822.7111624279167,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.2654936252998839,485.1972018095668,806.4688644103258,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.27089358205902137,475.4925113950008,790.3382465318642,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.2764033702047604,465.8565693279255,774.3218984833281,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.28202522363155996,456.29095004946527,758.4224372166302,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.2877614216697475,446.7972428300416,742.6425043321499,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.29361429000965356,437.37705011794367,726.9847633338126,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.2995862016445415,428.03198580838676,711.4518967520144,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.3056795778327173,418.7636734333769,696.0466031349091,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.31189688907920626,409.5737442729227,680.771593908966,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.3182406561373976,400.4638353884105,665.6295901101525,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.32471345103106186,391.435587579232,650.6233189875486,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.33131789809715423,382.4906432640305,635.7555104816672,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.33805667504982906,373.63064428825066,621.0288935802814,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.34493251406609515,364.8572296599582,606.4461925550249,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.3519482028935523,356.1720332162393,592.0101230826051,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.35910658598065903,347.576681222815,577.7233882550111,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.3664105656299884,339.0727899098391,563.5886744836482,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.37386310317494137,330.66196294720186,549.6086473029223,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.3814672201803922,322.34578886301955,535.7859470793926,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.3892259996677556,314.12583840933996,522.1231846331864,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.39714258736497016,306.0036618794769,508.6229367790165,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.4052201929819053,297.9807863817346,495.28774179471174,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.41346209151171004,290.0587130746703,482.12009482581806,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.4218716245586293,282.23891436940033,469.12244323542063,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.43045220169282794,274.52283110483074,456.29718190896443,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.4392073018327702,266.9118697020434,443.6466485244257,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.44814047465571655,259.4073993044433,431.1731187988177,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.4572553420369081,252.01074891059858,418.8788017225511,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.4665555995180244,244.72320450705556,406.76583479375194,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.47604501780550706,237.54600620872975,394.8362792651727,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.48572744429935966,230.48034541477955,383.0921154168369,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.49560680465304147,223.5273619881497,371.5352378680277,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.5056871043650883,216.6881414672608,360.16745094270686,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.5159724304031073,209.9637123185339,348.9904641028076,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.5264669528607998,203.35504323868076,338.0058874642461,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.5371749266486904,196.86304051586066,327.2152274107769,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.5481006932192412,190.48854545897257,316.6198823211005,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.5592486823270552,184.23233190445916,306.22113842480485,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.5706234138248816,178.09510381009483,296.02016580288995,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.5822294994961488,172.07749294525908,286.0180145486623,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.5940716449247715,166.18005668721415,276.21561110482617,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.6061546514029871,160.40327593285167,266.6137547925001,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.6184834178779974,154.74755313527942,257.21311454773644,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.6310629429382032,149.21321047449987,248.0142258809212,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.6438983268398363,143.80048817122108,239.01748807408,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.6569947735748142,138.50954295262005,230.2231616307525,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.6703575929806511,133.3404466785698,221.6313659925799,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.6839922028932854,128.29318513651214,213.24207753620763,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.6979041313436917,123.36765701274264,205.05512786340924,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.712099018799172,118.56367304742874,197.07020239660346,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.7265826204502337,113.88095538017501,189.28683929108726,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.7413608085439792,109.3191370923786,181.70442867436367,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.7564395747649565,104.87776195201289,174.3222122219349,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.7718250326644344,100.55628436580822,167.13928307781956,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.787523420139087,96.35406954308438,160.15458612686632,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.8035411019600939,92.2703938747273,153.36691862466873,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.8198845723536787,88.30444553000466,146.7749311895602,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.8365604576341369,84.45532527305657,140.3771291597413,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.853575518890414,80.72204750003253,134.17187431715317,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.8709366547273301,77.10354149691649,128.15738697816744,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.888650904062557,73.59865291714915,122.33174844961081,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.9067254489804847,70.20614547718688,116.69290384703254,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.9251676176441339,66.92470286715846,111.23866527049611,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.9439848872662937,63.75293087278165,105.96671533151542,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.963184887141091,60.68935970371088,100.87461102311008,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,0.9827754017372201,57.73244652248062,95.95978792327976,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,1.0027643738540857,54.88057816722894,91.21956472056996,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,1.0231599078421405,52.13207406040346,86.65114804876765,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,1.043970272888721,49.48518929470414,82.25163761619032,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,1.0652039063707168,46.93811788659306,78.01803161349625,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,1.086869417275429,44.488996186811754,73.94723238246414,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,1.1089755896910076,42.135906436506346,70.03605232679432,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,1.131531386367882,39.87688045676396,66.28122004465905,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,1.1545459523526274,37.70990345862852,62.679386661507124,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,1.1780286186957432,35.63291795999068,59.22713234050922,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,1.201988906234844,33.64382779514266,55.92097294702549,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,1.2264365294547976,31.740502202259318,52.75736684259828,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,1.2513814004263775,29.920779973620718,49.73272178323045,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,1.276833632825022,28.18247365302637,46.84340189610293,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,1.3028035460313359,26.523373764578498,44.0857347084323,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,1.3293016693149884,24.9412530568314,41.456018201869156,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,1.3563387461037144,23.43387074621489,38.95052786568984,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,1.3839257383391397,21.99897674365487,36.56552372205931,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,1.412073830921203,20.634315848419078,34.29725729681733,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,1.440794436242974,19.337631893425964,32.14197850958966,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,1.4700991988177061,18.106671826558436,30.095942457529432,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.38,1.0,1.5,16.939189712925188,28.155416067662266,674.9829144771148,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.04000000000000001,2576.0240831144833,4281.729592122362,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.040813572341413196,2555.967414525629,4248.392469236282,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.04164369218169419,2535.975910254781,4215.163658997815,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.04249069608552793,2516.0486778139443,4182.041677961103,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.043354927463092406,2496.184832055597,4149.025054881228,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.044236736709291076,2476.3834954184667,4116.112331122734,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.045136481345817485,2456.6437981823556,4083.3020610831745,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.046054526166109215,2436.964878732103,4050.5928126318695,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.04699124338325009,2417.3458838309884,4017.983167564328,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.04794701278088078,2397.785968903674,3985.4717220725533,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.048922221867178504,2378.2842983288792,3953.057087231498,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.049917266031968895,2358.8400457420053,3920.7378895020793,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.05093254870703324,2339.452394347787,3888.512771250851,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.05196848152967626,2320.1205372432746,3856.380391286842,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.05302548450962092,2300.843677751195,3824.339425415658,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.05410398619929744,2281.6210297639136,3792.388567011187,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.055204423867596164,2262.451818098138,3760.5265276051846,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.05632724367715431,2243.335278860558,3728.7520374950013,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.05747290086524861,2224.270659824453,3697.063846369575,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.05864185992836731,2205.25722081758,3665.460723954154,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.059834594810535956,2186.294234121306,3633.941460673706,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.061051589095473875,2167.3809848812475,3602.5048683354717,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.06229333620265888,2148.5167715294147,3571.149780830623,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.06356033958737974,2129.7009062180673,3539.875054855398,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.06485311294485778,2110.9327152653345,3508.6795706517873,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.06617218041851981,2092.2115396126846,3477.5622327679125,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.06751807681250759,2073.5367352942917,3446.5219708381846,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.06889134780850925,2054.9076739184648,3415.557740383514,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.07029255018700119,2036.323743161033,3384.6685236313765,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.07172225205298974,2017.7843472708557,3353.85333035606,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.07318103306634417,1999.2889075873748,3323.1111987389027,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.0746694846768147,1980.8368630703123,3292.4411962487293,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.0761882103638305,1962.42767084135,3261.842420542208,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.07773782588117499,1944.0608067378905,3231.314000384276,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.07931895950663795,1925.7357658787591,3200.855096588418,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.08093225229674476,1907.452063241792,3170.4649029767124,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.0825783583466674,1889.2092342531907,3140.14264735941,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.08425794505542122,1871.0068353884974,3109.8875925338584,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.08597169339645627,1852.844444785108,3079.699037302575,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.08772029819375156,1834.7216628660206,3049.5763175100174,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.08950446840352538,1816.6381129746865,3019.5188070977956,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.09132492740167533,1798.593442020692,2989.525919177893,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.09318241327706454,1780.5873211359803,2959.5971071233903,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.09507767913077335,1762.6194463413221,2929.731865676259,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.0970114933814372,1744.689539222671,2899.9297320715486,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.09898464007679533,1726.7973476169598,2870.1902871772772,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.1009979192115758,1708.9426463070463,2840.513156649548,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.10305214705184633,1691.125237725171,2810.8980121017867,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.10514815646596198,1673.3449526645231,2781.3445722874726,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.10728679726224426,1655.601650998336,2751.8526042953813,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.10946893653352839,1637.8952224058417,2722.421924756228,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.11169545900871822,1620.2255871045265,2693.052401059779,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.11396726741149178,1602.592696587872,2663.743952581095,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.11628528282630253,1584.9965343679094,2634.4965519147513,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.11865044507182472,1567.4371167217191,2605.310226115643,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.12106371308199473,1549.9144934409876,2576.185057944851,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.123526065294802,1532.4287485837533,2547.1211871191545,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.12603850004898826,1514.9800012272467,2518.1188115623645,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.12860203598881473,1497.5684062208736,2489.1781886568906,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.1312177124770628,1480.1941549381204,2460.2996364935148,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.13388659001643394,1462.8574760262495,2431.4835351175,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.13660975067952133,1445.558636152505,2402.7303277688916,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.13938829854752655,1428.297940745489,2374.040522114793,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.1422233601578993,1411.0757347303377,2345.4146914713374,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.1451160849610821,1393.8924032561554,2316.8534760127836,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.14806764578654466,1376.7483724142423,2288.357583965328,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.15107923931829703,1359.644109945401,2259.9277927827384,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.15415208658007476,1342.5801259346817,2231.564950301133,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.1572874334303917,1325.5569734917308,2203.2699758698113,213.3545676287451,0.6016316602183194
TNG,0.6774,0.3089,0.0486,13.39,0.0,0.16048655106766255,1308.575249414916,2175.0438614551335,213.3545676287451,0.6016316602183194
