panel,curve,x,x3_ne_over_n200
0,battaglia16,1.2899518552742695,0.9314451350031646
0,battaglia16,1.335666588412999,0.9351172748575863
0,battaglia16,1.3830014105631132,0.9379859998265581
0,battaglia16,1.4320137362215284,0.9400579655187096
0,battaglia16,1.4827625991019664,0.9413384693167576
1,simulation,0.04249784270781225,0.0029152216771418226
1,simulation,0.04400391568584374,0.0032179960181593103
1,simulation,0.0455633876337943,0.0034571057251129443
1,simulation,0.04717809987635755,0.0038098857282923364
1,simulation,0.0488500629770972,0.004250741577247163
1,simulation,0.050581251083062356,0.004519587308693144
1,simulation,0.05237381978807091,0.00498069457817492
1,simulation,0.05422988564255264,0.005417437635240188
1,simulation,0.05615175973221082,0.006072505560868664
1,simulation,0.05814171128299989,0.006745217551461988
1,simulation,0.06020221808878051,0.007322849441496626
1,simulation,0.06233571306414793,0.008060286740815265
1,simulation,0.06454481656282932,0.00879671946100016
1,simulation,0.06683224551651507,0.009424810441934108
1,simulation,0.06920070077495312,0.010396675528587185
1,simulation,0.07165313142697746,0.01138434737222791
1,simulation,0.07419243314578386,0.012467696876798825
1,simulation,0.0768217677501647,0.013829544420617639
1,simulation,0.0795442397901835,0.014877613637853457
1,simulation,0.08236323915968162,0.016160591821913456
1,simulation,0.08528209435274159,0.01756210183504366
1,simulation,0.08830443979024902,0.01928755508482464
1,simulation,0.09143384406431244,0.02117250721073338
1,simulation,0.09467420376160757,0.022901160534764584
1,simulation,0.09802934489153117,0.025150917262907628
1,simulation,0.10150344511765019,0.027365530001205594
1,simulation,0.10510060643522211,0.029670888611070773
1,simulation,0.10882530785994206,0.03253480109914503
1,simulation,0.11268194728092824,0.035400473287556404
1,simulation,0.11667532680377785,0.03846741010666683
1,simulation,0.12081016155551605,0.04178409017840982
1,simulation,0.12509160003745115,0.04552893688717085
1,simulation,0.12952469749819584,0.04937457741543282
1,simulation,0.13411497382172308,0.05376293935548374
1,simulation,0.13886784891260784,0.058552845230326764
1,simulation,0.1437892408268532,0.06340948425761457
1,simulation,0.14888496042913738,0.06873425446889804
1,simulation,0.15416135266928663,0.07445748080390946
1,simulation,0.1596246475736493,0.08079362871277893
1,simulation,0.16528164777948962,0.08752460778404998
1,simulation,0.17113903271068875,0.09464540483907626
1,simulation,0.1772040957068341,0.10242515477788619
1,simulation,0.18348399800623977,0.11040137115210079
1,simulation,0.18998655904720174,0.11930221648504175
1,simulation,0.19671945663773238,0.1288775725772802
1,simulation,0.2036910742645089,0.13880331427881326
1,simulation,0.21090964356754774,0.14926603394760202
1,simulation,0.21838415276904702,0.1608735996188077
1,simulation,0.2261234272912172,0.1719478720154909
1,simulation,0.23413697249360862,0.18456010362532357
1,simulation,0.2424346440733066,0.19774077585960817
1,simulation,0.2510263800756852,0.2122717417139625
1,simulation,0.2599224562931153,0.22727575105005718
1,simulation,0.2691337988663861,0.2430518810048403
1,simulation,0.278671736639331,0.2598290446194577
1,simulation,0.2885475313985897,0.27732496708138604
1,simulation,0.29877348001823123,0.29599825860957435
1,simulation,0.309361656644081,0.31510349702868723
1,simulation,0.32032524517452515,0.33504641542411884
1,simulation,0.331677190713398,0.3573059376067269
1,simulation,0.34343162816813083,0.3801025888193176
1,simulation,0.35560243642636524,0.4032154808472818
1,simulation,0.36820477000478774,0.4277611167459482
1,simulation,0.38125350893253046,0.45315244367488694
1,simulation,0.3947649008841623,0.4787638123356332
1,simulation,0.40875489924677627,0.5061889456257038
1,simulation,0.4232409237068169,0.5337180127689245
1,simulation,0.4382400784350816,0.5620561638572019
1,simulation,0.45377103967194754,0.5910886076578032
1,simulation,0.4698521453826982,0.6219508402961135
1,simulation,0.4865034190020688,0.6519558188403629
1,simulation,0.5037445212885212,0.6817790937204334
1,simulation,0.521596920049842,0.7108581875339229
1,simulation,0.5400816942562071,0.7394291103774129
1,simulation,0.5592218602770486,0.768838276090794
1,simulation,0.5790400175957245,0.7996744490177695
1,simulation,0.5995608428474605,0.8308781189062368
1,simulation,0.6208085657096933,0.8614591545411836
1,simulation,0.6428096428452703,0.8917419225030083
1,simulation,0.6655900517183396,0.9222307342129213
1,simulation,0.6891781574201151,0.9511844063841215
1,simulation,0.7136018112765302,0.9774112060543872
1,simulation,0.7388914244699863,1.004749868495374
1,simulation,0.7650768573575923,1.0312325302887144
1,simulation,0.7921907148059456,1.0569112387035469
1,simulation,0.8202650111230473,1.080454808864245
1,simulation,0.8493347030991922,1.1036960050511069
1,simulation,0.8794341143666485,1.1194433845677172
1,simulation,0.910600212954594,1.1381914543644474
1,simulation,0.9428713294170165,1.1547230723081816
1,simulation,0.9762855674233747,1.1693241329541897
1,simulation,1.0108845328076193,1.1822236726540074
1,simulation,1.0467090778142696,1.1928984185570917
1,simulation,1.0838038094779259,1.1992506537429743
1,simulation,1.1222125268842393,1.2037916507130555
1,simulation,1.161983054757459,1.2056669111005698
1,simulation,1.2031623515921903,1.2086313286139163
1,simulation,1.2458016919075758,1.2129693431092887
1,simulation,1.289951421508392,1.2172268924218084
1,simulation,1.3356665135566304,1.217240611267411
1,simulation,1.3830009455079117,1.2159852154775053
1,simulation,1.4320136559654608,1.212791635942113
1,simulation,1.4827625160017193,1.211248046865391
1,with_c_bpl,0.04249784270781225,0.0030682414775668482
1,with_c_bpl,0.04400391568584374,0.003356484814906756
1,with_c_bpl,0.0455633876337943,0.003671257492543089
1,with_c_bpl,0.04717809987635755,0.004014931226806784
1,with_c_bpl,0.0488500629770972,0.004390075944700786
1,with_c_bpl,0.050581251083062356,0.004799476779404527
1,with_c_bpl,0.05237381978807091,0.005246156570737718
1,with_c_bpl,0.05422988564255264,0.005733395708390526
1,with_c_bpl,0.05615175973221082,0.006264734049115481
1,with_c_bpl,0.05814171128299989,0.006844015218486365
1,with_c_bpl,0.06020221808878051,0.007475395596354843
1,with_c_bpl,0.06233571306414793,0.008163356170437838
1,with_c_bpl,0.06454481656282932,0.008912760041145884
1,with_c_bpl,0.06683224551651507,0.009728839789430377
1,with_c_bpl,0.06920070077495312,0.010617248805857448
1,with_c_bpl,0.07165313142697746,0.011584086194396935
1,with_c_bpl,0.07419243314578386,0.012635912251675385
1,with_c_bpl,0.0768217677501647,0.013779808895947076
1,with_c_bpl,0.0795442397901835,0.015023383487972324
1,with_c_bpl,0.08236323915968162,0.016374797057269536
1,with_c_bpl,0.08528209435274159,0.01784285928528314
1,with_c_bpl,0.08830443979024902,0.019436964047228514
1,with_c_bpl,0.09143384406431244,0.021167231605067685
1,with_c_bpl,0.09467420376160757,0.02304445528759885
1,with_c_bpl,0.09802934489153117,0.02508024530994674
1,with_c_bpl,0.10150344511765019,0.027286926577874012
1,with_c_bpl,0.10510060643522211,0.02967768898008285
1,with_c_bpl,0.10882530785994206,0.03226664415857389
1,with_c_bpl,0.11268194728092824,0.03506871086249758
1,with_c_bpl,0.11667532680377785,0.0380997955989357
1,with_c_bpl,0.12081016155551605,0.041376851247517776
1,with_c_bpl,0.12509160003745115,0.04491777091330105
1,with_c_bpl,0.12952469749819584,0.048741444171949526
1,with_c_bpl,0.13411497382172308,0.05286789838910926
1,with_c_bpl,0.13886784891260784,0.05731828330683873
1,with_c_bpl,0.1437892408268532,0.06211482283425051
1,with_c_bpl,0.14888496042913738,0.06728080899824503
1,with_c_bpl,0.15416135266928663,0.07284076704739938
1,with_c_bpl,0.1596246475736493,0.07882010513119905
1,with_c_bpl,0.16528164777948962,0.08524553342123449
1,with_c_bpl,0.17113903271068875,0.09214490126205319
1,with_c_bpl,0.1772040957068341,0.09954680759141958
1,with_c_bpl,0.18348399800623977,0.10748096545204411
1,with_c_bpl,0.18998655904720174,0.11597819902496628
1,with_c_bpl,0.19671945663773238,0.1250696551886806
1,with_c_bpl,0.2036910742645089,0.1347875046470175
1,with_c_bpl,0.21090964356754774,0.14516459299592022
1,with_c_bpl,0.21838415276904702,0.1562337373982656
1,with_c_bpl,0.2261234272912172,0.16802821252784567
1,with_c_bpl,0.23413697249360862,0.18058142158032353
1,with_c_bpl,0.2424346440733066,0.19392645973143763
1,with_c_bpl,0.2510263800756852,0.2080952884555449
1,with_c_bpl,0.2599224562931153,0.22312015997370038
1,with_c_bpl,0.2691337988663861,0.2390310153922177
1,with_c_bpl,0.278671736639331,0.2558569140390166
1,with_c_bpl,0.2885475313985897,0.2736248591645756
1,with_c_bpl,0.29877348001823123,0.29235894402311374
1,with_c_bpl,0.309361656644081,0.31208048012585704
1,with_c_bpl,0.32032524517452515,0.332807959899976
1,with_c_bpl,0.331677190713398,0.3545549416046584
1,with_c_bpl,0.34343162816813083,0.37733055859715514
1,with_c_bpl,0.35560243642636524,0.4011379810040747
1,with_c_bpl,0.36820477000478774,0.42597622803573154
1,with_c_bpl,0.38125350893253046,0.4518355530272858
1,with_c_bpl,0.3947649008841623,0.47870026469505433
1,with_c_bpl,0.40875489924677627,0.5065459513907552
1,with_c_bpl,0.4232409237068169,0.5353385769249146
1,with_c_bpl,0.4382400784350816,0.5650371079526533
1,with_c_bpl,0.45377103967194754,0.5955868554581191
1,with_c_bpl,0.4698521453826982,0.6269249277349062
1,with_c_bpl,0.4865034190020688,0.6589771044740935
1,with_c_bpl,0.5037445212885212,0.6916547169051712
1,with_c_bpl,0.521596920049842,0.7248590334078631
1,with_c_bpl,0.5400816942562071,0.7584786916054744
1,with_c_bpl,0.5592218602770486,0.7923875057957759
1,with_c_bpl,0.5790400175957245,0.8264470791069675
1,with_c_bpl,0.5995608428474605,0.8605081895496322
1,with_c_bpl,0.6208085657096933,0.8944070161075417
1,with_c_bpl,0.6428096428452703,0.9279675194005035
1,with_c_bpl,0.6655900517183396,0.9610021428961295
1,with_c_bpl,0.6891781574201151,0.9933152371615587
1,with_c_bpl,0.7136018112765302,1.024698220645033
1,with_c_bpl,0.7388914244699863,1.0549370281463617
1,with_c_bpl,0.7650768573575923,1.083811469443816
1,with_c_bpl,0.7921907148059456,1.1110971658378528
1,with_c_bpl,0.8202650111230473,1.1365663105323869
1,with_c_bpl,0.8493347030991922,1.1599928452058252
1,with_c_bpl,0.8794341143666485,1.1811522953828597
1,with_c_bpl,0.910600212954594,1.1998274822112276
1,with_c_bpl,0.9428713294170165,1.2158116340645193
1,with_c_bpl,0.9762855674233747,1.2289054059320113
1,with_c_bpl,1.0108845328076193,1.2389306703971885
1,with_c_bpl,1.0467090778142696,1.245721453128244
1,with_c_bpl,1.0838038094779259,1.2491378289832582
1,with_c_bpl,1.1222125268842393,1.2490643105046855
1,with_c_bpl,1.161983054757459,1.2454094940506257
1,with_c_bpl,1.2031623515921903,1.2381164075383182
1,with_c_bpl,1.2458016919075758,1.2271584217033502
1,with_c_bpl,1.289951421508392,1.2125410675173391
1,with_c_bpl,1.3356665135566304,1.1943079432309462
1,with_c_bpl,1.3830009455079117,1.1725368634507765
1,with_c_bpl,1.4320136559654608,1.1473459291888892
1,with_c_bpl,1.4827625160017193,1.1188841839948804
1,without_c_bpl,0.04249784270781225,0.0031166343715130712
1,without_c_bpl,0.04400391568584374,0.003408804909625589
1,without_c_bpl,0.0455633876337943,0.0037277862241808114
1,without_c_bpl,0.04717809987635755,0.0040759579397103085
1,without_c_bpl,0.0488500629770972,0.004455909148117321
1,without_c_bpl,0.050581251083062356,0.004870436759360061
1,without_c_bpl,0.05237381978807091,0.0053225774543987844
1,without_c_bpl,0.05422988564255264,0.005815621378648738
1,without_c_bpl,0.05615175973221082,0.006353119853084799
1,without_c_bpl,0.05814171128299989,0.006938926942337102
1,without_c_bpl,0.06020221808878051,0.007577203176180212
1,without_c_bpl,0.06233571306414793,0.008272435056990813
1,without_c_bpl,0.06454481656282932,0.009029483255669789
1,without_c_bpl,0.06683224551651507,0.00985357869227354
1,without_c_bpl,0.06920070077495312,0.010750369217083102
1,without_c_bpl,0.07165313142697746,0.011725936407627077
1,without_c_bpl,0.07419243314578386,0.012786814756251638
1,without_c_bpl,0.0768217677501647,0.013940077165935845
1,without_c_bpl,0.0795442397901835,0.015193243868353835
1,without_c_bpl,0.08236323915968162,0.016554483953186115
1,without_c_bpl,0.08528209435274159,0.01803251250992601
1,without_c_bpl,0.08830443979024902,0.019636649978898087
1,without_c_bpl,0.09143384406431244,0.02137692879125912
1,without_c_bpl,0.09467420376160757,0.02326403712852099
1,without_c_bpl,0.09802934489153117,0.025309398239468376
1,without_c_bpl,0.10150344511765019,0.02752524359260686
1,without_c_bpl,0.10510060643522211,0.029924517376545955
1,without_c_bpl,0.10882530785994206,0.03252111444977812
1,without_c_bpl,0.11268194728092824,0.035329747000514077
1,without_c_bpl,0.11667532680377785,0.038365997597807656
1,without_c_bpl,0.12081016155551605,0.041646387996592184
1,without_c_bpl,0.12509160003745115,0.045188468809503536
1,without_c_bpl,0.12952469749819584,0.049010752124924686
1,without_c_bpl,0.13411497382172308,0.053132718805028054
1,without_c_bpl,0.13886784891260784,0.05757481772791945
1,without_c_bpl,0.1437892408268532,0.0623586898311982
1,without_c_bpl,0.14888496042913738,0.06750682088434619
1,without_c_bpl,0.15416135266928663,0.07304281867424746
1,without_c_bpl,0.1596246475736493,0.07899144514039155
1,without_c_bpl,0.16528164777948962,0.08537811463619943
1,without_c_bpl,0.17113903271068875,0.09222940628618384
1,without_c_bpl,0.1772040957068341,0.09957274032553368
1,without_c_bpl,0.18348399800623977,0.10743642335906743
1,without_c_bpl,0.18998655904720174,0.11584944527861607
1,without_c_bpl,0.19671945663773238,0.12484135218076724
1,without_c_bpl,0.2036910742645089,0.1344422624537345
1,without_c_bpl,0.21090964356754774,0.14468293231784649
1,without_c_bpl,0.21838415276904702,0.15559371707319408
1,without_c_bpl,0.2261234272912172,0.16720560384329464
1,without_c_bpl,0.23413697249360862,0.17954889743464522
1,without_c_bpl,0.2424346440733066,0.19265374899988322
1,without_c_bpl,0.2510263800756852,0.20654948564798756
1,without_c_bpl,0.2599224562931153,0.22126398868274896
1,without_c_bpl,0.2691337988663861,0.2368241032034083
1,without_c_bpl,0.278671736639331,0.2532547770151181
1,without_c_bpl,0.2885475313985897,0.27057894923879877
1,without_c_bpl,0.29877348001823123,0.28881645205156603
1,without_c_bpl,0.309361656644081,0.3079837606488585
1,without_c_bpl,0.32032524517452515,0.3280946617483767
1,without_c_bpl,0.331677190713398,0.3491578641511877
1,without_c_bpl,0.34343162816813083,0.3711770580574311
1,without_c_bpl,0.35560243642636524,0.3941517498452662
1,without_c_bpl,0.36820477000478774,0.4180733781314055
1,without_c_bpl,0.38125350893253046,0.4429284790706947
1,without_c_bpl,0.3947649008841623,0.4686962786733932
1,without_c_bpl,0.40875489924677627,0.49534617172632306
1,without_c_bpl,0.4232409237068169,0.5228404816273818
1,without_c_bpl,0.4382400784350816,0.5511329481334426
1,without_c_bpl,0.45377103967194754,0.5801654026614445
1,without_c_bpl,0.4698521453826982,0.6098712456289201
1,without_c_bpl,0.4865034190020688,0.6401722972191534
1,without_c_bpl,0.5037445212885212,0.6709798720241128
1,without_c_bpl,0.521596920049842,0.7021920083974018
1,without_c_bpl,0.5400816942562071,0.7336965345513329
1,without_c_bpl,0.5592218602770486,0.7653694542717523
1,without_c_bpl,0.5790400175957245,0.7970760010751207
1,without_c_bpl,0.5995608428474605,0.8286679390297849
1,without_c_bpl,0.6208085657096933,0.8599878679239472
1,without_c_bpl,0.6428096428452703,0.8908668517984422
1,without_c_bpl,0.6655900517183396,0.9211261663788401
1,without_c_bpl,0.6891781574201151,0.9505806859253099
1,without_c_bpl,0.7136018112765302,0.979035566997228
1,without_c_bpl,0.7388914244699863,1.0062911193563262
1,without_c_bpl,0.7650768573575923,1.0321446553202611
1,without_c_bpl,0.7921907148059456,1.056388566653207
1,without_c_bpl,0.8202650111230473,1.078818881347086
1,without_c_bpl,0.8493347030991922,1.099231088912053
1,without_c_bpl,0.8794341143666485,1.1174279312005977
1,without_c_bpl,0.910600212954594,1.1332165431039953
1,without_c_bpl,0.9428713294170165,1.1464166979392645
1,without_c_bpl,0.9762855674233747,1.1568608429695713
1,without_c_bpl,1.0108845328076193,1.164395398348792
1,without_c_bpl,1.0467090778142696,1.1688893107885618
1,without_c_bpl,1.0838038094779259,1.1702294329612757
1,without_c_bpl,1.1222125268842393,1.1683288192129797
1,without_c_bpl,1.161983054757459,1.1631231308739376
1,without_c_bpl,1.2031623515921903,1.1545799236800722
1,without_c_bpl,1.2458016919075758,1.142694413836037
1,without_c_bpl,1.289951421508392,1.1274950205416578
1,without_c_bpl,1.3356665135566304,1.109041184511216
1,without_c_bpl,1.3830009455079117,1.0874222852057027
1,without_c_bpl,1.4320136559654608,1.0627628999111605
1,without_c_bpl,1.4827625160017193,1.0352176943397924
1,without_c_no_bpl,0.04249784270781225,0.003425262216138128
1,without_c_no_bpl,0.04400391568584374,0.00374516909479557
1,without_c_no_bpl,0.0455633876337943,0.004094274691065406
1,without_c_no_bpl,0.04717809987635755,0.004475148696336782
1,without_c_no_bpl,0.0488500629770972,0.004890584148908386
1,without_c_no_bpl,0.050581251083062356,0.00534360139399074
1,without_c_no_bpl,0.05237381978807091,0.0058374706048192025
1,without_c_no_bpl,0.05422988564255264,0.006375722836506445
1,without_c_no_bpl,0.05615175973221082,0.006962188459368578
1,without_c_no_bpl,0.05814171128299989,0.007600990833360716
1,without_c_no_bpl,0.06020221808878051,0.008296597308695183
1,without_c_no_bpl,0.06233571306414793,0.009053815652555402
1,without_c_no_bpl,0.06454481656282932,0.009877836972553655
1,without_c_no_bpl,0.06683224551651507,0.01077424443921197
1,without_c_no_bpl,0.06920070077495312,0.011749072042513853
1,without_c_no_bpl,0.07165313142697746,0.012808770927501472
1,without_c_no_bpl,0.07419243314578386,0.01396032436209346
1,without_c_no_bpl,0.0768217677501647,0.015211196153121076
1,without_c_no_bpl,0.0795442397901835,0.016569396133348836
1,without_c_no_bpl,0.08236323915968162,0.018043535764699126
1,without_c_no_bpl,0.08528209435274159,0.019642823180343945
1,without_c_no_bpl,0.08830443979024902,0.021377089411127384
1,without_c_no_bpl,0.09143384406431244,0.02325684237461376
1,without_c_no_bpl,0.09467420376160757,0.025293334265527236
1,without_c_no_bpl,0.09802934489153117,0.0274985428574786
1,without_c_no_bpl,0.10150344511765019,0.029885195699433962
1,without_c_no_bpl,0.10510060643522211,0.032466831977459004
1,without_c_no_bpl,0.10882530785994206,0.03525788156527193
1,without_c_no_bpl,0.11268194728092824,0.03827352663465516
1,without_c_no_bpl,0.11667532680377785,0.041529937238052816
1,without_c_no_bpl,0.12081016155551605,0.04504417248459507
1,without_c_no_bpl,0.12509160003745115,0.048834248956122706
1,without_c_no_bpl,0.12952469749819584,0.05291903363702587
1,without_c_no_bpl,0.13411497382172308,0.05731842686397528
1,without_c_no_bpl,0.13886784891260784,0.062053403004416835
1,without_c_no_bpl,0.1437892408268532,0.0671457165906529
1,without_c_no_bpl,0.14888496042913738,0.07261808266978582
1,without_c_no_bpl,0.15416135266928663,0.07849426516409887
1,without_c_no_bpl,0.1596246475736493,0.08479878022222787
1,without_c_no_bpl,0.16528164777948962,0.0915572499090022
1,without_c_no_bpl,0.17113903271068875,0.09879583331344952
1,without_c_no_bpl,0.1772040957068341,0.10654130885131413
1,without_c_no_bpl,0.18348399800623977,0.11482167190640756
1,without_c_no_bpl,0.18998655904720174,0.12366471787589776
1,without_c_no_bpl,0.19671945663773238,0.13309911270414404
1,without_c_no_bpl,0.2036910742645089,0.1431537299992076
1,without_c_no_bpl,0.21090964356754774,0.1538572629221724
1,without_c_no_bpl,0.21838415276904702,0.1652387557106697
1,without_c_no_bpl,0.2261234272912172,0.17732623318468765
1,without_c_no_bpl,0.23413697249360862,0.19014785521036756
1,without_c_no_bpl,0.2424346440733066,0.20373039256408798
1,without_c_no_bpl,0.2510263800756852,0.21809980853764296
1,without_c_no_bpl,0.2599224562931153,0.23328018613205495
1,without_c_no_bpl,0.2691337988663861,0.24929416156106163
1,without_c_no_bpl,0.278671736639331,0.2661616858253433
1,without_c_no_bpl,0.2885475313985897,0.2839001603324001
1,without_c_no_bpl,0.29877348001823123,0.3025236645133758
1,without_c_no_bpl,0.309361656644081,0.32204282668008677
1,without_c_no_bpl,0.32032524517452515,0.3424643885805907
1,without_c_no_bpl,0.331677190713398,0.36378939254804227
1,without_c_no_bpl,0.34343162816813083,0.3860147281831857
1,without_c_no_bpl,0.35560243642636524,0.4091303717700442
1,without_c_no_bpl,0.36820477000478774,0.43312064311325627
1,without_c_no_bpl,0.38125350893253046,0.4579627299045861
1,without_c_no_bpl,0.3947649008841623,0.48362546635118775
1,without_c_no_bpl,0.40875489924677627,0.5100711183061067
1,without_c_no_bpl,0.4232409237068169,0.5372519383678352
1,without_c_no_bpl,0.4382400784350816,0.5651114091641655
1,without_c_no_bpl,0.45377103967194754,0.5935839189908411
1,without_c_no_bpl,0.4698521453826982,0.6225929488156069
1,without_c_no_bpl,0.4865034190020688,0.6520513482109954
1,without_c_no_bpl,0.5037445212885212,0.6818636229417875
1,without_c_no_bpl,0.521596920049842,0.711921872676586
1,without_c_no_bpl,0.5400816942562071,0.7421081576278676
1,without_c_no_bpl,0.5592218602770486,0.7722938050064911
1,without_c_no_bpl,0.5790400175957245,0.80233964139532
1,without_c_no_bpl,0.5995608428474605,0.8320984698637193
1,without_c_no_bpl,0.6208085657096933,0.8614116892144161
1,without_c_no_bpl,0.6428096428452703,0.8901141306706668
1,without_c_no_bpl,0.6655900517183396,0.9180342014600158
1,without_c_no_bpl,0.6891781574201151,0.9449916247235267
1,without_c_no_bpl,0.7136018112765302,0.9708032824076194
1,without_c_no_bpl,0.7388914244699863,0.9952825570200236
1,without_c_no_bpl,0.7650768573575923,1.0182422929568469
1,without_c_no_bpl,0.7921907148059456,1.0394941904706938
1,without_c_no_bpl,0.8202650111230473,1.0588559937058595
1,without_c_no_bpl,0.8493347030991922,1.0761472502251133
1,without_c_no_bpl,0.8794341143666485,1.0911954332891631
1,without_c_no_bpl,0.910600212954594,1.1038397564778066
1,without_c_no_bpl,0.9428713294170165,1.1139294931487196
1,without_c_no_bpl,0.9762855674233747,1.1213304688054855
1,without_c_no_bpl,1.0108845328076193,1.125923217942298
1,without_c_no_bpl,1.0467090778142696,1.1276108054233298
1,without_c_no_bpl,1.0838038094779259,1.1263138473573935
1,without_c_no_bpl,1.1222125268842393,1.1219808104966493
1,without_c_no_bpl,1.161983054757459,1.1145797297581432
1,without_c_no_bpl,1.2031623515921903,1.1041093408690543
1,without_c_no_bpl,1.2458016919075758,1.0905957129726127
1,without_c_no_bpl,1.289951421508392,1.074088685409717
1,without_c_no_bpl,1.3356665135566304,1.0546702046626617
1,without_c_no_bpl,1.3830009455079117,1.0324484452741978
1,without_c_no_bpl,1.4320136559654608,1.007559636330077
1,without_c_no_bpl,1.4827625160017193,0.980164160558454
1,battaglia16,0.04249784270781225,0.00920030602367642
1,battaglia16,0.04400391568584374,0.009999169356144677
1,battaglia16,0.0455633876337943,0.010863064451259287
1,battaglia16,0.04717809987635755,0.0117967655114648
1,battaglia16,0.0488500629770972,0.012805338794466038
1,battaglia16,0.050581251083062356,0.01389417153535474
1,battaglia16,0.05237381978807091,0.015068962263799057
1,battaglia16,0.05422988564255264,0.016335718670006317
1,battaglia16,0.05615175973221082,0.017700782355357762
1,battaglia16,0.05814171128299989,0.019170886157686782
1,battaglia16,0.06020221808878051,0.02075302653423065
1,battaglia16,0.06233571306414793,0.022454656430408698
1,battaglia16,0.06454481656282932,0.024283552045353544
1,battaglia16,0.06683224551651507,0.026247796736586226
1,battaglia16,0.06920070077495312,0.028355971511170943
1,battaglia16,0.07165313142697746,0.030616903256500943
1,battaglia16,0.07419243314578386,0.03303989778124904
1,battaglia16,0.0768217677501647,0.035634514673191696
1,battaglia16,0.0795442397901835,0.03841075351272117
1,battaglia16,0.08236323915968162,0.04137897573177269
1,battaglia16,0.08528209435274159,0.04454978308494885
1,battaglia16,0.08830443979024902,0.047934202347188086
1,battaglia16,0.09143384406431244,0.05154345033766469
1,battaglia16,0.09467420376160757,0.055389212350957645
1,battaglia16,0.09802934489153117,0.059483167352738266
1,battaglia16,0.10150344511765019,0.06383741333256401
1,battaglia16,0.10510060643522211,0.06846408267072142
1,battaglia16,0.10882530785994206,0.0733756105363585
1,battaglia16,0.11268194728092824,0.07858435661586043
1,battaglia16,0.11667532680377785,0.0841028042701981
1,battaglia16,0.12081016155551605,0.08994342356722142
1,battaglia16,0.12509160003745115,0.09611848829901687
1,battaglia16,0.12952469749819584,0.10264035243987445
1,battaglia16,0.13411497382172308,0.10952104629925884
1,battaglia16,0.13886784891260784,0.11677215577120319
1,battaglia16,0.1437892408268532,0.12440500054085502
1,battaglia16,0.14888496042913738,0.13243042234718955
1,battaglia16,0.15416135266928663,0.1408588645177065
1,battaglia16,0.1596246475736493,0.14969995026474806
1,battaglia16,0.16528164777948962,0.15896232286227058
1,battaglia16,0.17113903271068875,0.1686543181575202
1,battaglia16,0.1772040957068341,0.1787826902550065
1,battaglia16,0.18348399800623977,0.189353727263287
1,battaglia16,0.18998655904720174,0.20037207565492576
1,battaglia16,0.19671945663773238,0.2118415442752292
1,battaglia16,0.2036910742645089,0.2237640065088012
1,battaglia16,0.21090964356754774,0.23614001681396762
1,battaglia16,0.21838415276904702,0.24896907607498253
1,battaglia16,0.2261234272912172,0.26224836438611415
1,battaglia16,0.23413697249360862,0.2759731539106146
1,battaglia16,0.2424346440733066,0.29013778447508554
1,battaglia16,0.2510263800756852,0.30473353814724624
1,battaglia16,0.2599224562931153,0.3197506712669693
1,battaglia16,0.2691337988663861,0.33517650785930675
1,battaglia16,0.278671736639331,0.35099692503586866
1,battaglia16,0.2885475313985897,0.36719464066925694
1,battaglia16,0.29877348001823123,0.3837518328644843
1,battaglia16,0.309361656644081,0.40064699649207614
1,battaglia16,0.32032524517452515,0.41785668689184585
1,battaglia16,0.331677190713398,0.4353566941591308
1,battaglia16,0.34343162816813083,0.45311839655860947
1,battaglia16,0.35560243642636524,0.4711124545379325
1,battaglia16,0.36820477000478774,0.4893079447551194
1,battaglia16,0.38125350893253046,0.5076706085643717
1,battaglia16,0.3947649008841623,0.5261659721144093
1,battaglia16,0.40875489924677627,0.5447563536320843
1,battaglia16,0.4232409237068169,0.5634035395478609
1,battaglia16,0.4382400784350816,0.5820676610104822
1,battaglia16,0.45377103967194754,0.6007073093927575
1,battaglia16,0.4698521453826982,0.619279665062154
1,battaglia16,0.4865034190020688,0.6377430349656135
1,battaglia16,0.5037445212885212,0.6560515997693736
1,battaglia16,0.521596920049842,0.6741618727279957
1,battaglia16,0.5400816942562071,0.6920298592276933
1,battaglia16,0.5592218602770486,0.7096103436538777
1,battaglia16,0.5790400175957245,0.7268587833377359
1,battaglia16,0.5995608428474605,0.7437316053648937
1,battaglia16,0.6208085657096933,0.760184596549153
1,battaglia16,0.6428096428452703,0.7761768790771075
1,battaglia16,0.6655900517183396,0.7916654477327095
1,battaglia16,0.6891781574201151,0.8066101141559702
1,battaglia16,0.7136018112765302,0.8209738791898066
1,battaglia16,0.7388914244699863,0.8347190986148926
1,battaglia16,0.7650768573575923,0.8478106575320676
1,battaglia16,0.7921907148059456,0.8602162105064823
1,battaglia16,0.8202650111230473,0.8719053090761203
1,battaglia16,0.8493347030991922,0.8828495295808833
1,battaglia16,0.8794341143666485,0.8930225904572485
1,battaglia16,0.910600212954594,0.9024027184426051
1,battaglia16,0.9428713294170165,0.9109694277638377
1,battaglia16,0.9762855674233747,0.9187046833209115
1,battaglia16,1.0108845328076193,0.9255952771556244
1,battaglia16,1.0467090778142696,0.9316282823777804
1,battaglia16,1.0838038094779259,0.9367945178073448
1,battaglia16,1.1222125268842393,0.9410909500151444
1,battaglia16,1.161983054757459,0.9445112892430432
1,battaglia16,1.2031623515921903,0.9470577176139064
1,battaglia16,1.2458016919075758,0.9487326152990122
