mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
5.011872336272715e15,0.1,2.0,6.915141018464681e-10,6.914514521572486e-10,9.059784761034084e-5
5.011872336272715e15,0.1,4.0,1.0948757424495274e-11,1.0946308308417577e-11,0.00022368895233870756
5.011872336272715e15,0.5,0.003,0.00010942585995389227,0.00010942585997555029,1.9792412153663008e-10
5.011872336272715e15,0.5,0.01,9.926074722235801e-5,9.926074743563069e-5,2.148610400709572e-9
5.011872336272715e15,0.5,0.03,7.607894388169839e-5,7.607894525904194e-5,1.810413596814442e-8
5.011872336272715e15,0.5,0.1,3.073164765250906e-5,3.0731647519835454e-5,4.31716529192272e-9
5.011872336272715e15,0.5,0.3,3.274916392128696e-6,3.2749161066475922e-6,8.717202815144987e-8
5.011872336272715e15,0.5,1.0,1.9231565162924342e-8,1.9231563143263936e-8,1.0501799463380479e-7
5.011872336272715e15,0.5,2.0,2.643003023855722e-10,2.6430026855181904e-10,1.280125404568011e-7
5.011872336272715e15,0.5,4.0,1.7897222168461907e-12,1.7897219787748643e-12,1.33021384129961e-7
5.011872336272715e15,1.0,0.003,9.865265380178474e-5,9.86526537993648e-5,2.4529933639882984e-11
5.011872336272715e15,1.0,0.01,9.057359085087416e-5,9.0573591353524e-5,5.549629200629624e-9
5.011872336272715e15,1.0,0.03,7.186301277019588e-5,7.186301278950399e-5,2.686793010298061e-10
5.011872336272715e15,1.0,0.1,3.221394877154113e-5,3.221394955053401e-5,2.4181850299953567e-8
5.011872336272715e15,1.0,0.3,3.981397275720718e-6,3.981397271669732e-6,1.0174786568839522e-9
5.011872336272715e15,1.0,1.0,2.0549097175462986e-8,2.0549095611654665e-8,7.610107188860127e-8
5.011872336272715e15,1.0,2.0,1.7680848490117056e-10,1.7680848153179532e-10,1.905663771228916e-8
5.011872336272715e15,1.0,4.0,5.323371690457465e-13,5.323371698843793e-13,1.5753789384120864e-9
5.011872336272715e15,3.0,0.003,0.00011754212309014785,0.00011754212309677941,5.641864753158643e-11
5.011872336272715e15,3.0,0.01,0.00011048196979523156,0.00011048197032118657,4.76055062037517e-9
5.011872336272715e15,3.0,0.03,9.386443735147605e-5,9.386443750917843e-5,1.680107830637212e-9
5.011872336272715e15,3.0,0.1,5.295158128495405e-5,5.2951583353104376e-5,3.905738554799143e-8
5.011872336272715e15,3.0,0.3,1.0477619221275607e-5,1.0477619311065204e-5,8.569656539947346e-9
5.011872336272715e15,3.0,1.0,7.92012173595764e-8,7.920120980479337e-8,9.53872083542251e-8
5.011872336272715e15,3.0,2.0,3.8943947832830263e-10,3.8943944904333743e-10,7.519773115305384e-8
5.011872336272715e15,3.0,4.0,2.2401851244292614e-13,2.2401850641138876e-13,2.6924281026907693e-8
5.011872336272715e15,5.0,0.003,0.00014432099363887338,0.00014432099375321784,7.92292675910744e-10
5.011872336272715e15,5.0,0.01,0.00013709656042027495,0.00013709656042089309,4.508615703002761e-12
5.011872336272715e15,5.0,0.03,0.00012010494107150355,0.00012010494208429919,8.432589293505544e-9
5.011872336272715e15,5.0,0.1,7.566592707308768e-5,7.566592715958485e-5,1.143145578197391e-9
5.011872336272715e15,5.0,0.3,1.979852296579228e-5,1.9798523582798468e-5,3.1164253400106645e-8
5.011872336272715e15,5.0,1.0,2.5720864030498856e-7,2.5720864022061884e-7,3.2802061067371824e-10
5.011872336272715e15,5.0,2.0,1.455360565357171e-9,1.4553603170098198e-9,1.7064317736625867e-7
5.011872336272715e15,5.0,4.0,5.263057001791145e-13,5.263056672203794e-13,6.262279717006436e-8
