mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
1.0e13,0.5,0.03,6.6708370570334085e-6,6.670837052885031e-6,6.218676684710545e-10
1.0e13,0.5,0.1,6.356500951759241e-6,6.3565009669933405e-6,2.3966171269762526e-9
1.0e13,0.5,0.3,5.623026712045266e-6,5.62302674299777e-6,5.504598554750828e-9
1.0e13,0.5,1.0,3.7574506150658896e-6,3.757450632321947e-6,4.592490832067142e-9
1.0e13,0.5,2.0,2.2178032633011916e-6,2.21780324400096e-6,8.702409126648547e-9
1.0e13,0.5,4.0,9.034808140635672e-7,9.034807734742253e-7,4.492551608503703e-8
1.0e13,1.0,0.003,1.121379021347793e-5,1.1213790213965254e-5,4.34574598529025e-11
1.0e13,1.0,0.01,1.1128863544380225e-5,1.1128863544382503e-5,2.0472512574087887e-13
1.0e13,1.0,0.03,1.0948912637229475e-5,1.0948912641926156e-5,4.2896330931796456e-10
1.0e13,1.0,0.1,1.0461812308294438e-5,1.0461812312049441e-5,3.5892488980948656e-10
1.0e13,1.0,0.3,9.324887605189776e-6,9.32488763597567e-6,3.301476203532161e-9
1.0e13,1.0,1.0,6.37014938642059e-6,6.370149403183325e-6,2.631450835011151e-9
1.0e13,1.0,2.0,3.830243094194436e-6,3.830243085600303e-6,2.2437564028976453e-9
