mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
1.0e15,0.01,2.0,7.045758934311937e-17,8.01815340588746e-15,112.80113172535731
1.0e15,0.01,4.0,3.413234316840581e-21,2.915463056678349e-18,853.1643456160408
1.0e15,0.1,0.003,3.357486632973149e-5,3.357484961510955e-5,4.978313771220044e-7
1.0e15,0.1,0.01,2.7520547558043734e-5,2.7520521552167093e-5,9.449621809487496e-7
1.0e15,0.1,0.03,1.5542305398778662e-5,1.5542285174261712e-5,1.3012559225700215e-6
1.0e15,0.1,0.1,2.190203112945338e-6,2.190202119797196e-6,4.5345024668463907e-7
1.0e15,0.1,0.3,1.8891671431534996e-8,1.8891674795799534e-8,1.7808188923496004e-7
1.0e15,0.1,1.0,4.314555519895741e-13,4.3144043803398944e-13,3.503015667538634e-5
1.0e15,0.1,2.0,6.419480679537057e-17,6.418573038316369e-17,0.0001413885742472809
1.0e15,0.1,4.0,2.3628215020653476e-21,2.3618746954031054e-21,0.00040071019389931184
1.0e15,0.5,0.003,4.809504585883051e-5,4.8095045794997575e-5,1.3272247745277355e-9
1.0e15,0.5,0.01,4.010529593045385e-5,4.0105296194833014e-5,6.592125956217387e-9
1.0e15,0.5,0.03,2.380068928434707e-5,2.38006891899145e-5,3.967640105351222e-9
1.0e15,0.5,0.1,3.866986762301313e-6,3.866986818606119e-6,1.4560382455286458e-8
1.0e15,0.5,0.3,4.0112280860738945e-8,4.0112278543982894e-8,5.775677680563973e-8
1.0e15,0.5,1.0,7.459553804257758e-13,7.459551637289426e-13,2.9049570371419975e-7
1.0e15,0.5,2.0,6.031735956846766e-17,6.031734039704058e-17,3.1784261145251236e-7
1.0e15,0.5,4.0,8.09621397588474e-22,8.096210793382817e-22,3.9308520416447834e-7
1.0e15,1.0,0.003,8.04301001533906e-5,8.043010056714264e-5,5.144243697685624e-9
1.0e15,1.0,0.01,6.805819434212565e-5,6.805819508580524e-5,1.09271129922206e-8
1.0e15,1.0,0.03,4.2160868098938846e-5,4.2160870002452644e-5,4.514882845363388e-8
1.0e15,1.0,0.1,7.802152507629312e-6,7.802152747303722e-6,3.071901111262321e-8
1.0e15,1.0,0.3,9.905259364601865e-8,9.905258778618953e-8,5.915876510886875e-8
1.0e15,1.0,1.0,1.7202514959765896e-12,1.7202513715578053e-12,7.232592713624086e-8
