beta,P0_lower,P0_upper
1.064291262548036521e+01,1.042230878424562412e+00,6.000000000000000000e+01
1.064918525722413811e+01,1.044190727778906203e+00,6.000000000000000000e+01
1.065545788896791279e+01,1.046152907334928273e+00,6.000000000000000000e+01
1.066173052071168570e+01,1.048117418168751147e+00,6.000000000000000000e+01
1.066800315245546038e+01,1.050084261356426074e+00,6.000000000000000000e+01
1.067427578419923329e+01,1.052053437973936578e+00,6.000000000000000000e+01
1.068054841594300797e+01,1.054024949097194019e+00,6.000000000000000000e+01
1.068682104768678265e+01,1.055998795802038925e+00,6.000000000000000000e+01
1.069309367943055555e+01,1.057974979164241436e+00,6.000000000000000000e+01
1.069936631117433024e+01,1.059953500259503745e+00,6.000000000000000000e+01
1.070563894291810314e+01,1.061934360163453883e+00,6.000000000000000000e+01
1.071191157466187782e+01,1.063917559951651493e+00,6.000000000000000000e+01
1.071818420640565073e+01,1.065903100699582495e+00,6.000000000000000000e+01
1.072445683814942541e+01,1.067890983482665757e+00,6.000000000000000000e+01
1.073072946989319831e+01,1.069881209376248643e+00,6.000000000000000000e+01
1.073700210163697299e+01,1.071873779455606357e+00,6.000000000000000000e+01
1.074327473338074590e+01,1.073868694795942602e+00,6.000000000000000000e+01
1.074954736512452058e+01,1.075865956472392027e+00,6.000000000000000000e+01
1.075581999686829349e+01,1.077865565560017114e+00,6.000000000000000000e+01
1.076209262861206817e+01,1.079867523133807738e+00,6.000000000000000000e+01
1.076836526035584107e+01,1.081871830268686496e+00,6.000000000000000000e+01
1.077463789209961575e+01,1.083878488039500487e+00,6.000000000000000000e+01
1.078091052384338866e+01,1.085887497521029754e+00,6.000000000000000000e+01
1.078718315558716334e+01,1.087898859787979067e+00,6.000000000000000000e+01
1.079345578733093625e+01,1.089912575914981030e+00,6.000000000000000000e+01
1.079972841907471093e+01,1.091928646976604744e+00,6.000000000000000000e+01
1.080600105081848383e+01,1.093947074047334933e+00,6.000000000000000000e+01
1.081227368256225851e+01,1.095967858201593925e+00,6.000000000000000000e+01
1.081854631430603142e+01,1.097991000513732329e+00,6.000000000000000000e+01
1.082481894604980610e+01,1.100016502058022816e+00,6.000000000000000000e+01
1.083109157779357901e+01,1.102044363908669000e+00,6.000000000000000000e+01
1.083736420953735369e+01,1.104074587139804775e+00,6.000000000000000000e+01
1.084363684128112659e+01,1.106107172825489204e+00,6.000000000000000000e+01
1.084990947302490127e+01,1.108142122039709854e+00,6.000000000000000000e+01
1.085618210476867418e+01,1.110179435856380792e+00,6.000000000000000000e+01
1.086245473651244886e+01,1.112219115349345477e+00,6.000000000000000000e+01
1.086872736825622177e+01,1.114261161592374094e+00,6.000000000000000000e+01
1.087499999999999645e+01,1.116305575659162663e+00,6.000000000000000000e+01
