case,mass_Msun,z,r_over_R200,theta_rad,native_evaluations,native_relative_error,native_y,scaled_evaluations,scaled_relative_error,log_y_scaled,outside_painted_disc
slow_fit_trial,1.0e14,0.1,4.216965034285823e6,10182.515309120854,19,7.949361885521964e-16,5.749089933725621e-64,19,3.368159680452732e-15,-145.6164043817316,true
slow_fit_trial,1.0e14,0.1,5.623413251903491e6,13578.602398043813,19,3.4772916086441286e-16,3.2857178473317977e-65,19,3.3184611817067002e-15,-148.47844589376916,true
slow_fit_trial,1.0e14,0.1,7.498942093324558e6,18107.35731661573,19,0.0,1.8775170739362138e-66,19,6.636336825067924e-15,-151.34066593901818,true
slow_fit_trial,1.0e14,0.1,1.0e7,24146.54906154645,19,0.0,1.072738525462807e-67,19,1.388008805922348e-15,-154.2029864821446,true
slow_fit_trial,1.0e14,0.1,1.333521432163324e7,32199.940686355392,19,3.413448855065978e-16,6.128854265839915e-69,19,3.4702598302785173e-15,-157.06536359017213,true
slow_fit_trial,1.0e14,0.1,1.7782794100389227e7,42939.31101964273,19,2.489491048065189e-16,3.5014738241471674e-70,19,2.0052400756306716e-15,-159.92777253710895,true
slow_fit_trial,1.0e14,0.1,2.3713737056616552e7,57260.49152702037,19,0.0,2.00039006515862e-71,19,2.879659222910283e-15,-162.79019940845438,true
slow_fit_trial,1.0e14,0.1,3.162277660168379e7,76358.09266748809,19,1.4897636791198524e-16,1.1428102058262127e-72,19,7.954363920711147e-15,-165.65263637369222,true
slow_fit_trial,1.0e14,1.0,0.003,1.1791733626257454e-6,969,2.5201665262999346e-14,9.786623967607262e-6,209,5.5510952172509284e-11,-11.534494005878491,false
slow_fit_trial,1.0e14,1.0,0.1,3.9305778754191515e-5,779,3.272365371726575e-14,7.212261698096977e-6,171,1.6774569640499911e-12,-11.839727966801096,false
slow_fit_trial,1.0e14,1.0,1.0,0.00039305778754191513,665,1.2774579197293751e-13,4.957903561471224e-7,133,5.44298576438007e-12,-14.517112668629448,false
slow_fit_trial,1.0e14,1.0,4.0,0.0015722311501676605,627,1.666023626484311e-13,5.341970241403536e-10,171,1.1452801060979638e-12,-21.350256385952676,false
slow_fit_trial,1.0e14,1.0,100.0,0.039305778754191514,437,4.85536024325131e-13,3.313071656339777e-27,171,8.426154068081133e-13,-60.97192175891754,true
slow_fit_trial,1.0e14,1.0,133.3521432163324,0.052415098376584215,437,7.329323472432602e-14,4.202631319680958e-29,171,6.723165415335729e-13,-65.33925686302419,true
slow_fit_trial,1.0e14,1.0,177.82794100389228,0.06989665705412411,437,2.7140675058731676e-13,5.11749427286659e-31,171,4.67399642423439e-13,-69.74747296338992,true
slow_fit_trial,1.0e14,1.0,237.13737056616552,0.09320869021824428,399,2.967692321640279e-13,6.0403340011996127e-33,133,4.902062646537486e-11,-74.1868487601738,true
slow_fit_trial,1.0e14,1.0,316.22776601683796,0.12429578606990074,399,3.2485697913367134e-13,6.962913564962642e-35,133,8.501214926758421e-11,-78.6498802523848,true
slow_fit_trial,1.0e14,1.0,421.6965034285823,0.16575109465180018,361,4.2633091994456946e-13,7.883974072786977e-37,133,6.990071884234625e-11,-83.13081634008076,true
slow_fit_trial,1.0e14,1.0,562.341325190349,0.2210326371227072,323,1.237584804392021e-13,8.80698821287082e-39,133,4.384203324583776e-11,-87.62527310532722,true
slow_fit_trial,1.0e14,1.0,749.8942093324558,0.29475175881070886,361,1.8200246479848972e-13,9.738298784427074e-41,133,2.269974025231481e-11,-92.12992237314658,true
slow_fit_trial,1.0e14,1.0,1000.0,0.3930577875419151,323,1.9907944537281724e-13,1.068577914232722e-42,133,1.0468039036410167e-11,-96.64224519336814,true
slow_fit_trial,1.0e14,1.0,1333.521432163324,0.5241509837658422,323,3.43143855573853e-13,1.1657965917250736e-44,133,4.843702603774288e-12,-101.16033946866327,true
slow_fit_trial,1.0e14,1.0,1778.2794100389228,0.6989665705412411,285,3.948466815402879e-13,1.2663552562595372e-46,133,2.3578664562882095e-12,-105.68277138020943,true
slow_fit_trial,1.0e14,1.0,2371.373705661655,0.9320869021824428,285,2.2081667182113543e-13,1.3711131906806656e-48,133,8.749441875476976e-13,-110.20846150587043,true
slow_fit_trial,1.0e14,1.0,3162.2776601683795,1.2429578606990075,247,5.930569893855835e-13,1.4809098065370321e-50,133,4.3681510548344016e-13,-114.73659801665126,true
slow_fit_trial,1.0e14,1.0,4216.965034285822,1.6575109465180016,247,1.0243273512414619e-13,1.5965643661371694e-52,133,8.859610060103217e-13,-119.26657078630114,true
slow_fit_trial,1.0e14,1.0,5623.413251903491,2.2103263712270724,247,3.093682005765444e-13,1.7188809909096174e-54,133,6.311553789820465e-13,-123.79792152925691,true
slow_fit_trial,1.0e14,1.0,7498.942093324558,2.9475175881070887,209,3.3538814102683806e-13,1.8486563045877687e-56,95,7.154879235981422e-11,-128.33030615432028,true
slow_fit_trial,1.0e14,1.0,10000.0,3.9305778754191514,209,3.073819453399839e-13,1.986688145290548e-58,95,5.732868635446635e-11,-132.86346638991608,true
slow_fit_trial,1.0e14,1.0,13335.21432163324,5.241509837658422,171,4.4188318412360485e-13,2.133784480997457e-60,95,1.532688216202717e-11,-137.39720842483544,true
slow_fit_trial,1.0e14,1.0,17782.794100389227,6.989665705412411,171,7.082054657340397e-14,2.290772095483302e-62,95,3.339002600156223e-12,-141.93138684529052,true
slow_fit_trial,1.0e14,1.0,23713.737056616552,9.320869021824429,171,2.158325832159825e-13,2.4585048680880224e-64,95,2.5321516138268335e-13,-146.4658925636461,true
slow_fit_trial,1.0e14,1.0,31622.776601683792,12.429578606990074,133,2.307284099722365e-13,2.6378716127055444e-66,95,7.599904279387891e-13,-151.0006437529172,true
slow_fit_trial,1.0e14,1.0,42169.65034285822,16.575109465180017,133,3.193395678715467e-13,2.8298033400159396e-68,57,8.385014515628915e-11,-155.53557910551504,true
slow_fit_trial,1.0e14,1.0,56234.13251903491,22.103263712270724,95,2.4595097081016373e-13,3.035272447024576e-70,57,1.25481952795727e-11,-160.07065532072357,true
slow_fit_trial,1.0e14,1.0,74989.42093324558,29.475175881070886,95,5.365455931932373e-14,3.255093119581693e-72,57,2.5246100978749443e-13,-164.60590581215354,true
slow_fit_trial,1.0e14,1.0,100000.0,39.305778754191515,57,5.733001889673038e-13,3.4871411662991455e-74,57,5.2298884162664e-15,-169.14221463108933,true
slow_fit_trial,1.0e14,1.0,133352.1432163324,52.41509837658422,57,1.4153113957327337e-15,3.709930325937466e-76,19,2.1324517137686152e-11,-173.68545397117526,true
slow_fit_trial,1.0e14,1.0,177827.94100389228,69.8966570541241,57,5.259073078887775e-17,3.851887141915835e-78,19,1.3778987868213575e-13,-178.25307405859695,true
slow_fit_trial,1.0e14,1.0,237137.37056616554,93.2086902182443,19,1.3774885083641368e-14,3.814370626734634e-80,19,2.929360165482583e-15,-182.86803176172984,true
slow_fit_trial,1.0e14,1.0,316227.7660168379,124.29578606990073,19,1.3873930977017707e-16,3.564702430616834e-82,19,5.0414970636419374e-15,-187.540897044802,true
slow_fit_trial,1.0e14,1.0,421696.5034285823,165.75109465180017,19,2.4426318766499466e-16,3.1636236786203724e-84,19,4.3313479573101816e-15,-192.2654297071573,true
slow_fit_trial,1.0e14,1.0,562341.3251903491,221.03263712270726,19,0.0,2.703257314410264e-86,19,4.925495879483545e-15,-197.02786053886422,true
slow_fit_trial,1.0e14,1.0,749894.2093324559,294.75175881070885,19,4.1862463340367807e-16,2.2533472008546936e-88,19,1.0923404927125268e-15,-201.81507142788277,true
slow_fit_trial,1.0e14,1.0,1.0e6,393.05778754191516,19,0.0,1.8500325135142826e-90,19,2.567749207661059e-15,-206.61745515565573,true
slow_fit_trial,1.0e14,1.0,1.333521432163324e6,524.1509837658422,19,0.0,1.5053686458129121e-92,19,5.639083826991872e-16,-211.42879073986208,true
slow_fit_trial,1.0e14,1.0,1.778279410038923e6,698.9665705412411,19,0.0,1.2185967860645854e-94,19,2.863101330302287e-15,-216.24529872001133,true
slow_fit_trial,1.0e14,1.0,2.3713737056616554e6,932.0869021824429,19,1.78644093991277e-16,9.83545276502824e-97,19,6.614573127799546e-15,-221.06476053354257,true
slow_fit_trial,1.0e14,1.0,3.1622776601683795e6,1242.9578606990074,19,3.464193860743361e-16,7.92502896612502e-99,19,2.420439271540883e-15,-225.88589823162232,true
slow_fit_trial,1.0e14,1.0,4.216965034285823e6,1657.510946518002,19,8.404989612518657e-16,6.379636056490522e-101,19,2.198027257321186e-15,-230.70798334110623,true
slow_fit_trial,1.0e14,1.0,5.623413251903491e6,2210.3263712270723,19,0.0,5.132852609640574e-103,19,5.858209666299695e-16,-235.53060300949303,true
slow_fit_trial,1.0e14,1.0,7.498942093324558e6,2947.5175881070886,19,0.0,4.128486026325749e-105,19,6.5075259242301035e-15,-240.35352400419072,true
slow_fit_trial,1.0e14,1.0,1.0e7,3930.5778754191515,19,4.620673925820728e-16,3.32008424921872e-107,19,1.38816638403968e-15,-245.17661479148578,true
slow_fit_trial,1.0e14,1.0,1.333521432163324e7,5241.509837658422,19,1.4964333017469213e-16,2.669720753671981e-109,19,8.097789914414263e-16,-249.9998012560481,true
slow_fit_trial,1.0e14,1.0,1.7782794100389227e7,6989.665705412411,19,1.4539654385056718e-16,2.146639661459219e-111,19,3.2393502713694992e-15,-254.8230416510356,true
slow_fit_trial,1.0e14,1.0,2.3713737056616552e7,9320.869021824428,19,0.0,1.725993878299719e-113,19,6.170822927398833e-16,-259.6463124624279,true
slow_fit_trial,1.0e14,1.0,3.162277660168379e7,12429.578606990073,19,1.3727182155705777e-16,1.3877521103085835e-115,19,3.1543525424585028e-15,-264.4696004430591,true
slow_fit_trial,1.0e14,1.0,4.2169650342858225e7,16575.109465180016,19,5.335350889786428e-16,1.115784509695902e-117,19,1.353345880277323e-14,-269.29289812665917,true
slow_fit_trial,1.0e14,1.0,5.623413251903491e7,22103.263712270724,19,2.592131175826531e-16,8.971113970771995e-120,19,7.072486027777259e-15,-274.1162013024336,true
slow_fit_trial,1.0e14,1.0,7.498942093324558e7,29475.175881070885,19,7.556202135578903e-16,7.21291920250328e-122,19,1.6911252155322247e-14,-278.93950759346404,true
slow_fit_trial,1.0e14,1.0,1.0e8,39305.77875419152,19,0.0,5.79929219562346e-124,19,1.0842052006433273e-14,-283.7628156563935,true
slow_fit_trial,1.0e14,5.0,0.003,5.44481503720456e-7,969,2.4119124051209927e-14,1.096674418543784e-5,247,2.144223953371051e-11,-11.420643120305083,false
slow_fit_trial,1.0e14,5.0,0.1,1.8149383457348534e-5,779,2.7501274450533117e-14,9.501692081617375e-6,171,2.4006618689346456e-11,-11.564040661363709,false
slow_fit_trial,1.0e14,5.0,1.0,0.00018149383457348534,665,4.132233675024557e-14,2.7564586108886597e-6,171,3.671266789360134e-12,-12.801563814125117,false
slow_fit_trial,1.0e14,5.0,4.0,0.0007259753382939414,589,6.495932372357933e-13,4.3696285379208926e-8,133,4.7977962541422687e-11,-16.946002741221907,false
slow_fit_trial,1.0e14,5.0,100.0,0.018149383457348536,475,4.44314772707144e-13,3.318013394073389e-34,171,1.3409655016429634e-11,-77.08852693324621,true
slow_fit_trial,1.0e14,5.0,133.3521432163324,0.024202591820924758,475,5.007886054151651e-13,1.4503867622612661e-38,171,1.1277976071744486e-11,-87.1264032803141,true
slow_fit_trial,1.0e14,5.0,177.82794100389228,0.03227467490710394,437,4.548528057450764e-13,3.806583035144145e-43,171,8.086948831036813e-12,-97.67442705317751,true
slow_fit_trial,1.0e14,5.0,237.13737056616552,0.04303897070472694,437,5.220183392134151e-13,6.577893950552517e-48,171,4.863728013495558e-12,-108.64036983791483,true
slow_fit_trial,1.0e14,5.0,316.22776601683796,0.05739338985300282,399,7.016582485351669e-13,8.124624683247788e-53,171,3.515403241529018e-12,-119.9421103943666,true
slow_fit_trial,1.0e14,5.0,421.6965034285823,0.07653531543348431,399,6.867907793816177e-13,7.694060860938726e-58,171,3.0312756268702742e-12,-131.50948667917402,true
slow_fit_trial,1.0e14,5.0,562.341325190349,0.10206148344793174,399,6.275191100109603e-13,5.920664095220067e-63,171,2.819513172573774e-12,-143.28441223777384,true
slow_fit_trial,1.0e14,5.0,749.8942093324558,0.13610117557619933,361,4.473621537607832e-13,3.8800473753893845e-68,171,2.1038881259256607e-12,-155.21993895988257,true
slow_fit_trial,1.0e14,5.0,1000.0,0.18149383457348534,361,6.541777908820665e-13,2.2476896950241638e-73,171,5.637302825694879e-13,-167.27880890208303,true
slow_fit_trial,1.0e14,5.0,1333.521432163324,0.2420259182092476,323,8.186379766053494e-13,1.1850382289540644e-78,171,1.1673967715843707e-12,-179.43186221874814,true
slow_fit_trial,1.0e14,5.0,1778.2794100389228,0.3227467490710394,323,5.746052752875067e-13,5.816110319039945e-84,171,1.8105706692962549e-12,-191.65651610325045,true
slow_fit_trial,1.0e14,5.0,2371.373705661655,0.43038970704726937,285,7.272435543774268e-13,2.703786530392434e-89,133,7.197725821911192e-11,-203.93542006726653,true
slow_fit_trial,1.0e14,5.0,3162.2776601683795,0.5739338985300282,285,4.81382659197243e-13,1.2064415963980288e-94,171,3.649832286842165e-13,-216.25532354399027,true
slow_fit_trial,1.0e14,5.0,4216.965034285822,0.765353154334843,323,3.4060767956772407e-14,5.219264386167768e-100,171,1.0957345642771723e-12,-228.60615282963056,true
slow_fit_trial,1.0e14,5.0,5623.413251903491,1.0206148344793176,247,8.23959658555719e-13,2.2059522181449582e-105,133,3.7190008434454174e-11,-240.98027550373047,true
slow_fit_trial,1.0e14,5.0,7498.942093324558,1.3610117557619932,247,1.8945413710027823e-13,9.161607915397991e-111,133,9.00120160741635e-12,-253.3719236224423,true
slow_fit_trial,1.0e14,5.0,10000.0,1.8149383457348534,209,2.7197628734555295e-13,3.755134606690509e-116,133,3.0836104054429828e-12,-265.7767466554147,true
slow_fit_trial,1.0e14,5.0,13335.21432163324,2.420259182092476,209,7.252099461271267e-13,1.5239845677991215e-121,133,1.764133343349387e-12,-278.1914679211824,true
slow_fit_trial,1.0e14,5.0,17782.794100389227,3.2274674907103935,247,2.7991188699391914e-14,6.139139587465143e-127,133,1.599026847685044e-12,-290.61362221023893,true
slow_fit_trial,1.0e14,5.0,23713.737056616552,4.3038970704726935,171,5.926314407828617e-13,2.459297986543088e-132,133,5.180371282272777e-13,-303.0413563373199,true
slow_fit_trial,1.0e14,5.0,31622.776601683792,5.739338985300281,171,3.8569678462084624e-13,9.810613230428382e-138,95,7.359076088504222e-11,-315.4732780508077,true
slow_fit_trial,1.0e14,5.0,42169.65034285822,7.6535315433484294,133,7.288581379999524e-13,3.901364760087667e-143,95,5.2460287210387044e-12,-327.9083418677431,true
slow_fit_trial,1.0e14,5.0,56234.13251903491,10.206148344793174,133,6.768232096512472e-13,1.5477941501216187e-148,95,1.4027990839352422e-12,-340.3457629747512,true
slow_fit_trial,1.0e14,5.0,74989.42093324558,13.610117557619931,133,4.0348588693347855e-13,6.129737538815521e-154,57,9.187200716962975e-11,-352.78495238790543,true
slow_fit_trial,1.0e14,5.0,100000.0,18.149383457348534,95,5.858837896311171e-15,2.42434542402056e-159,57,3.0433009387022794e-11,-365.22546822633996,true
slow_fit_trial,1.0e14,5.0,133352.1432163324,24.202591820924756,95,3.304009485689678e-14,9.578768034643995e-165,57,1.9604430857611837e-13,-377.6669913579405,true
slow_fit_trial,1.0e14,5.0,177827.94100389228,32.274674907103936,57,4.8013278610167785e-15,3.7796069578670096e-170,57,1.3534976442806558e-14,-390.10984578416276,true
slow_fit_trial,1.0e14,5.0,237137.37056616554,43.03897070472694,57,7.217571288400692e-16,1.480137264928509e-175,19,8.637218099515494e-12,-402.5602564439094,true
slow_fit_trial,1.0e14,5.0,316227.7660168379,57.39338985300281,19,1.1095435339850581e-13,5.629817256470847e-181,19,4.5409796371720125e-15,-415.03982484918373,true
slow_fit_trial,1.0e14,5.0,421696.5034285823,76.53531543348431,19,8.585463889281224e-16,2.0279978387992273e-186,19,3.313786192454422e-16,-427.57377827684496,true
slow_fit_trial,1.0e14,5.0,562341.3251903491,102.06148344793175,19,0.0,6.8741064536627695e-192,19,5.010196495642972e-15,-440.16857619012734,true
slow_fit_trial,1.0e14,5.0,749894.2093324559,136.10117557619932,19,1.6331204805831752e-16,2.2163336720355876e-197,19,1.1896297774648144e-14,-452.81340898825385,true
slow_fit_trial,1.0e14,5.0,1.0e6,181.49383457348534,19,4.0007241749899703e-16,6.902474851900551e-203,19,3.1299663944761436e-15,-465.4928938563078,true
slow_fit_trial,1.0e14,5.0,1.333521432163324e6,242.02591820924758,19,6.260847299657752e-16,2.103199273135166e-208,19,2.4286851733302062e-14,-478.1942396939275,true
slow_fit_trial,1.0e14,5.0,1.778279410038923e6,322.7467490710394,19,4.76499968826868e-16,6.325021214025031e-214,19,2.2729229618173037e-15,-490.9086965121218,true
slow_fit_trial,1.0e14,5.0,2.3713737056616554e6,430.38970704726944,19,6.090649573945342e-16,1.8876493724999967e-219,19,7.001654267098602e-15,-503.63080302893786,true
slow_fit_trial,1.0e14,5.0,3.1622776601683795e6,573.9338985300282,19,2.6064703778464833e-16,5.608813130494227e-225,19,1.2820642305898171e-14,-516.3573067897,true
slow_fit_trial,1.0e14,5.0,4.216965034285823e6,765.3531543348431,19,2.6837519676824705e-15,1.6623843954853598e-230,19,2.938241845233353e-16,-529.0863184340506,true
slow_fit_trial,1.0e14,5.0,5.623413251903491e6,1020.6148344793174,19,2.161925970294321e-16,4.920090670462579e-236,19,2.170674637143235e-14,-541.8167549873045,true
slow_fit_trial,1.0e14,5.0,7.498942093324558e6,1361.0117557619933,19,1.6732530516160127e-15,1.4550021248152991e-241,19,1.6672828811616556e-14,-554.5480000505885,true
slow_fit_trial,1.0e14,5.0,1.0e7,1814.9383457348536,19,1.7994891351231216e-16,4.3008555500292744e-247,19,1.4929621495741828e-14,-567.2797040014977,true
slow_fit_trial,1.0e14,5.0,1.333521432163324e7,2420.259182092476,19,2.322904534895738e-16,1.2709626893024182e-252,19,1.0992687731715026e-14,-580.0116687981107,true
slow_fit_trial,1.0e14,5.0,1.7782794100389227e7,3227.4674907103936,19,8.997032967943123e-16,3.7553133764792733e-258,19,1.0182289479890596e-14,-592.7437822549431,true
slow_fit_trial,1.0e14,5.0,2.3713737056616552e7,4303.8970704726935,19,7.744469634362665e-16,1.1094880625088238e-263,19,6.788458014984315e-15,-605.4759807534446,true
slow_fit_trial,1.0e14,5.0,3.162277660168379e7,5739.338985300281,19,7.49994031317095e-16,3.277765270507554e-269,19,9.326338961866282e-15,-618.2082281451734,true
slow_fit_trial,1.0e14,5.0,4.2169650342858225e7,7653.53154334843,19,1.2912599888735514e-15,9.683241806571461e-275,19,2.1215157450818547e-14,-630.9405038307667,true
slow_fit_trial,1.0e14,5.0,5.623413251903491e7,10206.148344793173,19,2.0842414434813057e-16,2.8605960524430025e-280,19,2.719288319634758e-14,-643.6727960252704,true
slow_fit_trial,1.0e14,5.0,7.498942093324558e7,13610.117557619933,19,5.382779248548368e-16,8.450610140580343e-286,19,2.4391427714815577e-14,-656.4050979515489,true
slow_fit_trial,1.0e14,5.0,1.0e8,18149.383457348533,19,1.0426268329172977e-15,2.496416678133368e-291,19,8.673681328454225e-16,-669.1374056863382,true
slow_fit_trial,5.011872336272715e15,0.1,0.003,2.6707446292773567e-5,969,2.583881399026246e-14,0.0005800492068595682,171,3.641407948806993e-12,-7.452397618609419,false
slow_fit_trial,5.011872336272715e15,0.1,0.1,0.0008902482097591189,779,1.4250595667923757e-13,0.00012335625713429788,133,1.5336830397132302e-11,-9.000433989609082,false
slow_fit_trial,5.011872336272715e15,0.1,1.0,0.008902482097591188,703,1.5022007186534203e-13,1.0978393271419598e-8,171,7.149917391578049e-13,-18.32733674386594,false
slow_fit_trial,5.011872336272715e15,0.1,4.0,0.03560992839036475,627,2.2024514176973794e-13,5.715612139199408e-14,171,3.791863664082367e-13,-30.49298989943481,false
slow_fit_trial,5.011872336272715e15,0.1,100.0,0.8902482097591189,437,2.7678069443901995e-13,1.7391206341268547e-29,133,7.336636139120576e-13,-66.22158809403548,true
slow_fit_trial,5.011872336272715e15,0.1,133.3521432163324,1.1871650676588155,437,2.1534857869384535e-13,6.295578003608534e-31,133,5.0042256797847185e-11,-69.54029040005712,true
slow_fit_trial,5.011872336272715e15,0.1,177.82794100389228,1.583110061238653,399,6.222362525512832e-13,2.2689678794241443e-32,133,5.246279082922092e-11,-72.86339792638161,true
slow_fit_trial,5.011872336272715e15,0.1,237.13737056616552,2.1111111961351363,399,3.3179403326613555e-14,8.1504784890046e-34,133,3.879929644136739e-11,-76.18981652596084,true
slow_fit_trial,5.011872336272715e15,0.1,316.22776601683796,2.8152120257261553,399,2.0001065538106587e-13,2.9205030361907256e-35,133,2.386770545875266e-11,-79.51872238068059,true
slow_fit_trial,5.011872336272715e15,0.1,421.6965034285823,3.754145572389755,361,2.00854768139856e-13,1.0445305084498821e-36,133,1.3174862524587345e-11,-82.8494958375334,true
slow_fit_trial,5.011872336272715e15,0.1,562.341325190349,5.006233580242787,361,2.493529468552287e-13,3.730574972671329e-38,133,6.769034570781477e-12,-86.18167116382836,true
slow_fit_trial,5.011872336272715e15,0.1,749.8942093324558,6.675919773669487,323,3.989708298262753e-13,1.3309861239036548e-39,133,3.3579514807751613e-12,-89.51489851272571,true
slow_fit_trial,5.011872336272715e15,0.1,1000.0,8.902482097591188,323,1.2724735370863408e-13,4.744915447941023e-41,133,1.5216610121347404e-12,-92.84891520004325,true
slow_fit_trial,5.011872336272715e15,0.1,1333.521432163324,11.871650676588155,323,1.4090220682623502e-13,1.6905431275297525e-42,133,3.95012978536907e-13,-96.18352405120899,true
slow_fit_trial,5.011872336272715e15,0.1,1778.2794100389228,15.83110061238653,285,1.1011803266416079e-13,6.020480010445216e-44,133,5.007031198595833e-13,-99.51857709964166,true
slow_fit_trial,5.011872336272715e15,0.1,2371.373705661655,21.111111961351362,285,2.4741637210575133e-13,2.1433410687036214e-45,133,6.937600522317128e-13,-102.85396332611968,true
slow_fit_trial,5.011872336272715e15,0.1,3162.2776601683795,28.15212025726155,247,2.9845812917263005e-13,7.628566314089904e-47,133,5.833128591198857e-13,-106.1895994442472,true
slow_fit_trial,5.011872336272715e15,0.1,4216.965034285822,37.54145572389754,247,2.0122415153606753e-13,2.7146458004842033e-48,95,6.123883351186318e-11,-109.52542297906577,true
slow_fit_trial,5.011872336272715e15,0.1,5623.413251903491,50.062335802427874,209,7.203436979713318e-13,9.658782252000095e-50,95,5.4601661908526594e-11,-112.86138707029374,true
slow_fit_trial,5.011872336272715e15,0.1,7498.942093324558,66.75919773669487,209,1.1408370504788848e-14,3.436258283175164e-51,95,3.008197661804692e-11,-116.19745657167441,true
slow_fit_trial,5.011872336272715e15,0.1,10000.0,89.02482097591188,209,2.1068954768925354e-13,1.2224043669127377e-52,95,9.113497090142032e-12,-119.53360512385767,true
slow_fit_trial,5.011872336272715e15,0.1,13335.21432163324,118.71650676588155,171,2.2050697997939627e-13,4.348287387016912e-54,95,2.2125928369208924e-12,-122.86981295823374,true
slow_fit_trial,5.011872336272715e15,0.1,17782.794100389227,158.3110061238653,171,2.4449748307119637e-13,1.546686444629715e-55,95,3.2356381432090525e-13,-126.2060652497081,true
slow_fit_trial,5.011872336272715e15,0.1,23713.737056616552,211.1111196135136,133,4.3344204166184796e-13,5.501382431839574e-57,95,5.08219009334254e-13,-129.54235088876206,true
slow_fit_trial,5.011872336272715e15,0.1,31622.776601683792,281.5212025726155,133,9.281188828461424e-14,1.9567279482971718e-58,57,2.5934087510331662e-11,-132.8786617295709,true
slow_fit_trial,5.011872336272715e15,0.1,42169.65034285822,375.4145572389754,133,7.347924919408887e-14,6.959519322062955e-60,57,2.152874072291727e-11,-136.21499517060337,true
slow_fit_trial,5.011872336272715e15,0.1,56234.13251903491,500.62335802427873,95,5.694221760386207e-14,2.4751230824557005e-61,57,1.1626856229620936e-12,-139.5514005475675,true
slow_fit_trial,5.011872336272715e15,0.1,74989.42093324558,667.5919773669486,95,1.0498009063677485e-14,8.797196720138332e-63,57,4.052327287362283e-15,-142.8884277424197,true
slow_fit_trial,5.011872336272715e15,0.1,100000.0,890.2482097591188,57,7.706256416000815e-14,3.113995713586811e-64,19,5.321536973568553e-11,-146.22953925470557,true
slow_fit_trial,5.011872336272715e15,0.1,133352.1432163324,1187.1650676588154,57,7.855840290693502e-16,1.0847662628815864e-65,19,2.2643060818423522e-12,-149.58666650674365,true
slow_fit_trial,5.011872336272715e15,0.1,177827.94100389228,1583.110061238653,19,7.733087996234313e-13,3.641653794494326e-67,19,2.0866627902311798e-15,-152.9807633129864,true
slow_fit_trial,5.011872336272715e15,0.1,237137.37056616554,2111.111196135136,19,8.513058914389855e-16,1.1585890886093536e-68,19,2.5120996141632055e-15,-156.42858336169655,true
slow_fit_trial,5.011872336272715e15,0.1,316227.7660168379,2815.2120257261545,19,4.416796258391843e-16,3.4892150157767326e-70,19,4.238088919811606e-16,-159.93127972251423,true
slow_fit_trial,5.011872336272715e15,0.1,421696.5034285823,3754.1455723897548,19,0.0,1.0054541833251628e-71,19,9.15381765107071e-16,-163.47810223944634,true
slow_fit_trial,5.011872336272715e15,0.1,562341.3251903491,5006.233580242788,19,0.0,2.8101371457849747e-73,19,3.99372619601643e-15,-167.0554785000815,true
slow_fit_trial,5.011872336272715e15,0.1,749894.2093324559,6675.919773669488,19,0.0,7.703473818671975e-75,19,3.886046883775799e-15,-170.65221060214716,true
slow_fit_trial,5.011872336272715e15,0.1,1.0e6,8902.482097591188,19,1.7603034320346172e-16,2.087313388080824e-76,19,2.833751123059021e-16,-174.2605892887319,true
slow_fit_trial,5.011872336272715e15,0.1,1.333521432163324e6,11871.650676588153,19,0.0,5.617374959298453e-78,19,2.8086923203870174e-15,-177.87577278784286,true
slow_fit_trial,5.011872336272715e15,0.1,1.778279410038923e6,15831.100612386532,19,1.1914182164074395e-16,1.5058475478113882e-79,19,5.092674611944338e-15,-181.49486645214893,true
slow_fit_trial,5.011872336272715e15,0.1,2.3713737056616554e6,21111.111961351362,19,0.0,4.0277447742159775e-81,19,1.9819330585444937e-15,-185.11618592257457,true
slow_fit_trial,5.011872336272715e15,0.1,3.1622776601683795e6,28152.12025726155,19,1.628357479696434e-16,1.0759585279262993e-82,19,1.0994377332735355e-15,-188.73876570733438,true
slow_fit_trial,5.011872336272715e15,0.1,4.216965034285823e6,37541.45572389755,19,7.624918055553783e-16,2.8722359768768466e-84,19,1.7577362152842208e-15,-192.3620569990385,true
slow_fit_trial,5.011872336272715e15,0.1,5.623413251903491e6,50062.33580242788,19,0.0,7.664265585854661e-86,19,3.3189238398456534e-15,-195.98574930373312,true
slow_fit_trial,5.011872336272715e15,0.1,7.498942093324558e6,66759.19773669487,19,1.307502260685466e-16,2.0446685003126568e-87,19,2.212285745529431e-15,-199.60966741666383,true
slow_fit_trial,5.011872336272715e15,0.1,1.0e7,89024.82097591189,19,0.0,5.4540620319594016e-89,19,1.2145612690805608e-15,-203.2337126184481,true
slow_fit_trial,5.011872336272715e15,1.0,0.003,4.347544589968596e-6,969,2.5245667860923157e-14,0.00033750181683390155,209,2.513835404251281e-12,-7.993939664454619,false
slow_fit_trial,5.011872336272715e15,1.0,0.1,0.0001449181529989532,779,7.534614707346166e-14,0.00012063993787822523,133,7.195672480240996e-11,-9.022700168639897,false
slow_fit_trial,5.011872336272715e15,1.0,1.0,0.001449181529989532,703,1.7485278323944742e-13,3.3831423928199985e-8,171,1.0723326651649944e-12,-17.201875764344933,false
slow_fit_trial,5.011872336272715e15,1.0,4.0,0.005796726119958128,627,1.0290824716930536e-13,7.849214872755791e-15,171,4.8032959458014736e-12,-32.47836288432778,false
