mass_Msun,z,r_over_R200,independent_y,production_direct_y,production_interpolated_y,direct_relative_error,interpolated_relative_error
1.000000000000000000e+13,5.000000000000000000e+00,1.000000000000000000e+00,5.299457233823192819e-11,5.299457236572518224e-11,5.299457165449558787e-11,5.187936746864352244e-10,1.290200690728937616e-08
1.000000000000000000e+13,5.000000000000000000e+00,2.000000000000000000e+00,5.726531257761061023e-12,5.726531271977554101e-12,5.726531074847152583e-12,2.482566152650633740e-09,3.194148434637611444e-08
1.000000000000000000e+13,5.000000000000000000e+00,4.000000000000000000e+00,2.477284004715822920e-13,2.477284009792923628e-13,2.477283927842465686e-13,2.049462599629237047e-09,3.103130563619771465e-08
1.000000000000000000e+14,1.000000000000000021e-02,3.000000000000000062e-03,6.983986251571787643e-06,6.983986251238536930e-06,7.000260815849072996e-06,4.771638639766706547e-11,2.330268659051615288e-03
1.000000000000000000e+14,1.000000000000000021e-02,1.000000000000000021e-02,6.653999685730623272e-06,6.653999685782349033e-06,6.680978062346518113e-06,7.773559573820421065e-12,4.054460157812966870e-03
1.000000000000000000e+14,1.000000000000000021e-02,2.999999999999999889e-02,5.884583063858985035e-06,5.884583060395957746e-06,5.915967502460129306e-06,5.884914777709582268e-10,5.333332584579686397e-03
1.000000000000000000e+14,1.000000000000000021e-02,1.000000000000000056e-01,3.937792446804969858e-06,3.937792446786658699e-06,4.000779002890919149e-06,4.650058116340005654e-12,1.599539765917712408e-02
1.000000000000000000e+14,1.000000000000000021e-02,2.999999999999999889e-01,1.475669958402431691e-06,1.475669960674016931e-06,1.662070189187146322e-06,1.539358640556542923e-09,1.263156640977582956e-01
1.000000000000000000e+14,1.000000000000000021e-02,1.000000000000000000e+00,1.579774664070850225e-07,1.579774663889725464e-07,2.800256184562567716e-07,1.146522876638300659e-10,7.725668402268925927e-01
1.000000000000000000e+14,1.000000000000000021e-02,2.000000000000000000e+00,2.488994225753220623e-08,2.488994225004553016e-08,6.814532882321169847e-08,3.007911697494591863e-10,1.737866087358620693e+00
1.000000000000000000e+14,1.000000000000000021e-02,4.000000000000000000e+00,2.926974845823473860e-09,2.926974843236178222e-09,1.267853246605781529e-08,8.839486920209083110e-10,3.331616475675875932e+00
1.000000000000000000e+14,1.000000000000000056e-01,3.000000000000000062e-03,5.366344416299906362e-06,5.366344416545739040e-06,5.366343259813746338e-06,4.581002244208320917e-11,2.155072560405812965e-07
1.000000000000000000e+14,1.000000000000000056e-01,1.000000000000000021e-02,5.116892208107014762e-06,5.116892207911701670e-06,5.116890000871949502e-06,3.817024474273011947e-11,4.313624316631958777e-07
1.000000000000000000e+14,1.000000000000000056e-01,2.999999999999999889e-02,4.535085697099499367e-06,4.535085697091113741e-06,4.535082081178872719e-06,1.849076447513198218e-12,7.973213447254323683e-07
1.000000000000000000e+14,1.000000000000000056e-01,1.000000000000000056e-01,3.052967266659519211e-06,3.052967265815216251e-06,3.052963228915305337e-06,2.765515594305156810e-10,1.322563873529247758e-06
1.000000000000000000e+14,1.000000000000000056e-01,2.999999999999999889e-01,1.149684992458470729e-06,1.149684992435940076e-06,1.149683052689599290e-06,1.959721274147341319e-11,1.687217702328602797e-06
1.000000000000000000e+14,1.000000000000000056e-01,1.000000000000000000e+00,1.198486765260038001e-07,1.198486765645834509e-07,1.198478532256990475e-07,3.219029487411262380e-10,6.869498509476379411e-06
1.000000000000000000e+14,1.000000000000000056e-01,2.000000000000000000e+00,1.802053869073381679e-08,1.802053868173394945e-08,1.802006459808874226e-08,4.994227253973804181e-10,2.630846131801423127e-05
1.000000000000000000e+14,1.000000000000000056e-01,4.000000000000000000e+00,1.976095189667192263e-09,1.976095188130640583e-09,1.975939435479053554e-09,7.775696753142824491e-10,7.881917275698313574e-05
1.000000000000000000e+14,5.000000000000000000e-01,3.000000000000000062e-03,2.358232098079791246e-06,2.358232098280541866e-06,2.358232093514649579e-06,8.512768268076342792e-11,1.935832161237271976e-09
1.000000000000000000e+14,5.000000000000000000e-01,1.000000000000000021e-02,2.255108470918938670e-06,2.255108471166711477e-06,2.255108465538638752e-06,1.098718893643990668e-10,2.385827535533735499e-09
1.000000000000000000e+14,5.000000000000000000e-01,2.999999999999999889e-02,2.014530965533796279e-06,2.014530964827023518e-06,2.014530975599982411e-06,3.508373591643021427e-10,4.996788982580824268e-09
1.000000000000000000e+14,5.000000000000000000e-01,1.000000000000000056e-01,1.387484150453696840e-06,1.387484150278232694e-06,1.387484144249360707e-06,1.264620630436752435e-10,4.471644721171230685e-09
1.000000000000000000e+14,5.000000000000000000e-01,2.999999999999999889e-01,5.359452146058732782e-07,5.359452147814944425e-07,5.359451988719819613e-07,3.276849902533740533e-10,2.935727549946420822e-08
1.000000000000000000e+14,5.000000000000000000e-01,1.000000000000000000e+00,5.178962807068042910e-08,5.178962799281914227e-08,5.178962581608465178e-08,1.503414726045093630e-09,4.353373173060504087e-08
1.000000000000000000e+14,5.000000000000000000e-01,2.000000000000000000e+00,6.624196632100357591e-09,6.624196616485401161e-09,6.624196147422410861e-09,2.357260386887105597e-09,7.316780792354649066e-08
