mass_Msun,z,r_over_R200,independent_y,production_direct_y,production_interpolated_y,direct_relative_error,interpolated_relative_error
1.000000000000000000e+13,1.000000000000000021e-02,2.000000000000000000e+00,4.520049124931305265e-08,4.520049210777528016e-08,6.719929667364218627e-08,1.899232082713808722e-08,4.866939454925385267e-01
1.000000000000000000e+13,1.000000000000000021e-02,4.000000000000000000e+00,3.354625052641703546e-09,3.354625108890189926e-09,8.575519165231027077e-09,1.676744365575189022e-08,1.556327169403915356e+00
1.000000000000000000e+13,1.000000000000000056e-01,3.000000000000000062e-03,2.099175064472880623e-06,2.099175064443931578e-06,2.099174802025532139e-06,1.379063530038138197e-11,1.250240405648028741e-07
1.000000000000000000e+13,1.000000000000000056e-01,1.000000000000000021e-02,2.053965302799767099e-06,2.053965302812158344e-06,2.053964787612626748e-06,6.032729871208175609e-12,2.508256295996602603e-07
1.000000000000000000e+13,1.000000000000000056e-01,2.999999999999999889e-02,1.952286630174790673e-06,1.952286629601077470e-06,1.952285686954975744e-06,2.938672638563843975e-10,4.831359290413672625e-07
1.000000000000000000e+13,1.000000000000000056e-01,1.000000000000000056e-01,1.662118616099297162e-06,1.662118616031938349e-06,1.662117037468405205e-06,4.052591595637977662e-11,9.497702971872357125e-07
1.000000000000000000e+13,1.000000000000000056e-01,2.999999999999999889e-01,1.061878130385008896e-06,1.061878128912307651e-06,1.061876605223089734e-06,1.386883496934387949e-09,1.436287155320847830e-06
1.000000000000000000e+13,1.000000000000000056e-01,1.000000000000000000e+00,2.494089507759843637e-07,2.494089507976122383e-07,2.494085734314890849e-07,8.671641182900202693e-11,1.512954904359098407e-06
1.000000000000000000e+13,1.000000000000000056e-01,2.000000000000000000e+00,4.458689962832857545e-08,4.458689969072573397e-08,4.458680231433851649e-08,1.399450555439329946e-09,2.182569114883570194e-06
1.000000000000000000e+13,1.000000000000000056e-01,4.000000000000000000e+00,3.274692571758282058e-09,3.274692581834822986e-09,3.274663939889778303e-09,3.077095245274108493e-09,8.743376019637594254e-06
1.000000000000000000e+13,5.000000000000000000e-01,3.000000000000000062e-03,1.413011824269797540e-06,1.413011824290172283e-06,1.413011821258489746e-06,1.441935459922660812e-11,2.131127052606984762e-09
