mass_Msun,z,r_over_R200,independent_y,production_direct_y,production_interpolated_y,direct_relative_error,interpolated_relative_error
1.000000000000000000e+13,1.000000000000000056e-01,1.000000000000000021e-02,8.850009767596768946e-07,8.850009761150668223e-07,8.850007494488372142e-07,7.283721403794629623e-10,2.568481229925367870e-07
1.000000000000000000e+13,1.000000000000000056e-01,2.999999999999999889e-02,8.305866425911342054e-07,8.305866412900568700e-07,8.305862254377208381e-07,1.566455853918569119e-09,5.022394918841044387e-07
1.000000000000000000e+13,1.000000000000000056e-01,1.000000000000000056e-01,6.811201791472168289e-07,6.811201777295365145e-07,6.811195217766832710e-07,2.081395278352715650e-09,9.651314902825447462e-07
1.000000000000000000e+13,1.000000000000000056e-01,2.999999999999999889e-01,4.198152020490661527e-07,4.198152035345721539e-07,4.198145663044832427e-07,3.538475956688102997e-09,1.514343882291768750e-06
1.000000000000000000e+13,1.000000000000000056e-01,1.000000000000000000e+00,1.352459933112744900e-07,1.352459939650674582e-07,1.352454382203158819e-07,4.834102229622772029e-09,4.104306124075307594e-06
1.000000000000000000e+13,1.000000000000000056e-01,2.000000000000000000e+00,5.182892975363869177e-08,5.182892974461562036e-08,5.182825463972835096e-08,1.740932953353535595e-10,1.302581229345456393e-05
1.000000000000000000e+13,1.000000000000000056e-01,4.000000000000000000e+00,1.682599436837373474e-08,1.682599431346299752e-08,1.682535381446008365e-08,3.263446735068953330e-09,3.806930512562090030e-05
1.000000000000000000e+13,5.000000000000000000e-01,3.000000000000000062e-03,1.250345643640490733e-06,1.250345644127811022e-06,1.250345642838817035e-06,3.897484557313646292e-10,6.411616793045027407e-10
1.000000000000000000e+13,5.000000000000000000e-01,1.000000000000000021e-02,1.218873819552464632e-06,1.218873819438298355e-06,1.218873819840484421e-06,9.366540876243334424e-11,2.362998685612183181e-10
1.000000000000000000e+13,5.000000000000000000e-01,2.999999999999999889e-02,1.147073152803015622e-06,1.147073151937429689e-06,1.147073153657593515e-06,7.546039348937938485e-10,7.450073891135389204e-10
1.000000000000000000e+13,5.000000000000000000e-01,1.000000000000000056e-01,9.477089685800892129e-07,9.477089664947712826e-07,9.477089708099429394e-07,2.200377990924096139e-09,2.352888772705341580e-09
1.000000000000000000e+13,5.000000000000000000e-01,2.999999999999999889e-01,5.863842210885363828e-07,5.863842223286246990e-07,5.863842150918400013e-07,2.114804997788155561e-09,1.022656503923968785e-08
1.000000000000000000e+13,5.000000000000000000e-01,1.000000000000000000e+00,1.780736743648441348e-07,1.780736754331947210e-07,1.780736688816105762e-07,5.999486463181824547e-09,3.079193811039715456e-08
1.000000000000000000e+13,5.000000000000000000e-01,2.000000000000000000e+00,6.166910442026959906e-08,6.166910445382022999e-08,6.166910254828052969e-08,5.440428108016703845e-10,3.035537954332312438e-08
1.000000000000000000e+13,5.000000000000000000e-01,4.000000000000000000e+00,1.714473134214065448e-08,1.714473129021867963e-08,1.714473064001391499e-08,3.028450823450157259e-09,4.095291583627869159e-08
1.000000000000000000e+13,1.000000000000000000e+00,3.000000000000000062e-03,2.025167390653180752e-06,2.025167391353834124e-06,2.025167391824421489e-06,3.459730280042094819e-10,5.783427070582547458e-10
1.000000000000000000e+13,1.000000000000000000e+00,1.000000000000000021e-02,1.976265650056543840e-06,1.976265650761782202e-06,1.976265650873947152e-06,3.568541018239557161e-10,4.136100351104232686e-10
1.000000000000000000e+13,1.000000000000000000e+00,2.999999999999999889e-02,1.865031535180788040e-06,1.865031535406650858e-06,1.865031539260822504e-06,1.211040157045317756e-10,2.187648950879861331e-09
