beta0,P0_lower_all_guards_except_minimum_size,P0_upper
1.251229800612501286e+01,1.734119028032224730e+00,6.000000000000000000e+01
1.252020662742631707e+01,1.737525658243938231e+00,6.000000000000000000e+01
1.252811524872762128e+01,1.740936497046376763e+00,6.000000000000000000e+01
1.253602387002892371e+01,1.744351546541454523e+00,6.000000000000000000e+01
1.254393249133022792e+01,1.747770808830785949e+00,6.000000000000000000e+01
1.255184111263153213e+01,1.751194286015693491e+00,6.000000000000000000e+01
1.255974973393283634e+01,1.754621980197198061e+00,6.000000000000000000e+01
1.256765835523413877e+01,1.758053893476038576e+00,6.000000000000000000e+01
1.257556697653544298e+01,1.761490027952640647e+00,6.000000000000000000e+01
1.258347559783674718e+01,1.764930385727147888e+00,6.000000000000000000e+01
1.259138421913805139e+01,1.768374968899404598e+00,6.000000000000000000e+01
1.259929284043935560e+01,1.771823779568951762e+00,6.000000000000000000e+01
1.260720146174065803e+01,1.775276819835033937e+00,6.000000000000000000e+01
1.261511008304196224e+01,1.778734091796608574e+00,6.000000000000000000e+01
1.262301870434326645e+01,1.782195597552323596e+00,6.000000000000000000e+01
1.263092732564457066e+01,1.785661339200530939e+00,6.000000000000000000e+01
1.263883594694587309e+01,1.789131318839286111e+00,6.000000000000000000e+01
1.264674456824717730e+01,1.792605538566348189e+00,6.000000000000000000e+01
1.265465318954848151e+01,1.796084000479164944e+00,6.000000000000000000e+01
1.266256181084978572e+01,1.799566706674898375e+00,6.000000000000000000e+01
1.267047043215108992e+01,1.803053659250392959e+00,6.000000000000000000e+01
1.267837905345239236e+01,1.806544860302208066e+00,6.000000000000000000e+01
1.268628767475369656e+01,1.810040311926592871e+00,6.000000000000000000e+01
1.269419629605500077e+01,1.813540016219502782e+00,6.000000000000000000e+01
1.270210491735630498e+01,1.817043975276588119e+00,6.000000000000000000e+01
1.271001353865760919e+01,1.820552191193189451e+00,6.000000000000000000e+01
1.271792215995891162e+01,1.824064666064343809e+00,6.000000000000000000e+01
1.272583078126021583e+01,1.827581401984809339e+00,6.000000000000000000e+01
1.273373940256152004e+01,1.831102401049006012e+00,6.000000000000000000e+01
1.274164802386282425e+01,1.834627665351080239e+00,6.000000000000000000e+01
1.274955664516412668e+01,1.838157196984844477e+00,6.000000000000000000e+01
1.275746526646543089e+01,1.841690998043836736e+00,6.000000000000000000e+01
1.276537388776673509e+01,1.845229070621272394e+00,6.000000000000000000e+01
1.277328250906803930e+01,1.848771416810068624e+00,6.000000000000000000e+01
1.278119113036934351e+01,1.852318038702825076e+00,6.000000000000000000e+01
1.278909975167064594e+01,1.855868938391848522e+00,6.000000000000000000e+01
1.279700837297195015e+01,1.859424117969136425e+00,6.000000000000000000e+01
1.280491699427325436e+01,1.862983579526377387e+00,6.000000000000000000e+01
1.281282561557455857e+01,1.866547325154959580e+00,6.000000000000000000e+01
1.282073423687586100e+01,1.870115356945950325e+00,6.000000000000000000e+01
1.282864285817716521e+01,1.873687676990117179e+00,6.000000000000000000e+01
1.283655147947846942e+01,1.877264287377925500e+00,6.000000000000000000e+01
1.284446010077977363e+01,1.880845190199524231e+00,6.000000000000000000e+01
1.285236872208107783e+01,1.884430387544753449e+00,6.000000000000000000e+01
1.286027734338238027e+01,1.888019881503152364e+00,6.000000000000000000e+01
1.286818596468368447e+01,1.891613674163941106e+00,6.000000000000000000e+01
1.287609458598498868e+01,1.895211767616033161e+00,6.000000000000000000e+01
1.288400320728629289e+01,1.898814163948042921e+00,6.000000000000000000e+01
1.289191182858759710e+01,1.902420865248250603e+00,6.000000000000000000e+01
1.289982044988889953e+01,1.906031873604654647e+00,6.000000000000000000e+01
1.290772907119020374e+01,1.909647191104920427e+00,6.000000000000000000e+01
1.291563769249150795e+01,1.913266819836410892e+00,6.000000000000000000e+01
1.292354631379281216e+01,1.916890761886177019e+00,6.000000000000000000e+01
1.293145493509411459e+01,1.920519019340961142e+00,6.000000000000000000e+01
1.293936355639541880e+01,1.924151594287187850e+00,6.000000000000000000e+01
1.294727217769672301e+01,1.927788488810970202e+00,6.000000000000000000e+01
1.295518079899802721e+01,1.931429704998114172e+00,6.000000000000000000e+01
1.296308942029933142e+01,1.935075244934106431e+00,6.000000000000000000e+01
1.297099804160063385e+01,1.938725110704116128e+00,6.000000000000000000e+01
1.297890666290193806e+01,1.942379304393018646e+00,6.000000000000000000e+01
1.298681528420324227e+01,1.946037828085353194e+00,6.000000000000000000e+01
1.299472390550454648e+01,1.949700683865358997e+00,6.000000000000000000e+01
1.300263252680585069e+01,1.953367873816954425e+00,6.000000000000000000e+01
1.301054114810715312e+01,1.957039400023738995e+00,6.000000000000000000e+01
1.301844976940845733e+01,1.960715264569014460e+00,6.000000000000000000e+01
1.302635839070976154e+01,1.964395469535743510e+00,6.000000000000000000e+01
1.303426701201106575e+01,1.968080017006597293e+00,6.000000000000000000e+01
1.304217563331236818e+01,1.971768909063906339e+00,6.000000000000000000e+01
1.305008425461367239e+01,1.975462147789711631e+00,6.000000000000000000e+01
1.305799287591497659e+01,1.979159735265716202e+00,6.000000000000000000e+01
1.306590149721628080e+01,1.982861673573320660e+00,6.000000000000000000e+01
1.307381011851758501e+01,1.986567964793598984e+00,6.000000000000000000e+01
1.308171873981888744e+01,1.990278611007313181e+00,6.000000000000000000e+01
1.308962736112019165e+01,1.993993614294905070e+00,6.000000000000000000e+01
1.309753598242149586e+01,1.997712976736511381e+00,6.000000000000000000e+01
1.310544460372280007e+01,2.001436700411922676e+00,6.000000000000000000e+01
1.311335322502410250e+01,2.005164787400645299e+00,6.000000000000000000e+01
1.312126184632540671e+01,2.008897239781838984e+00,6.000000000000000000e+01
1.312917046762671092e+01,2.012634059634357708e+00,6.000000000000000000e+01
1.313707908892801512e+01,2.016375249036746364e+00,6.000000000000000000e+01
1.314498771022931933e+01,2.020120810067214112e+00,6.000000000000000000e+01
1.315289633153062177e+01,2.023870744803655697e+00,6.000000000000000000e+01
1.316080495283192597e+01,2.027625055323651893e+00,6.000000000000000000e+01
1.316871357413323018e+01,2.031383743704447742e+00,6.000000000000000000e+01
1.317662219543453439e+01,2.035146812022995189e+00,6.000000000000000000e+01
1.318453081673583860e+01,2.038914262355898899e+00,6.000000000000000000e+01
1.319243943803714103e+01,2.042686096779457561e+00,6.000000000000000000e+01
1.320034805933844524e+01,2.046462317369648343e+00,6.000000000000000000e+01
1.320825668063974945e+01,2.050242926202130000e+00,6.000000000000000000e+01
1.321616530194105366e+01,2.054027925352225115e+00,6.000000000000000000e+01
1.322407392324235609e+01,2.057817316894953397e+00,6.000000000000000000e+01
1.323198254454366030e+01,2.061611102904999271e+00,6.000000000000000000e+01
1.323989116584496450e+01,2.065409285456734079e+00,6.000000000000000000e+01
1.324779978714626871e+01,2.069211866624205420e+00,6.000000000000000000e+01
1.325570840844757292e+01,2.073018848481131826e+00,6.000000000000000000e+01
1.326361702974887535e+01,2.076830233100923628e+00,6.000000000000000000e+01
1.327152565105017956e+01,2.080646022556651875e+00,6.000000000000000000e+01
1.327943427235148377e+01,2.084466218921078084e+00,6.000000000000000000e+01
1.328734289365278798e+01,2.088290824266629375e+00,6.000000000000000000e+01
1.329525151495409041e+01,2.092119840665420671e+00,6.000000000000000000e+01
1.330316013625539462e+01,2.095953270189234718e+00,6.000000000000000000e+01
1.331106875755669883e+01,2.099791114909533629e+00,6.000000000000000000e+01
1.331897737885800304e+01,2.103633376897459772e+00,6.000000000000000000e+01
1.332688600015930724e+01,2.107480058223829111e+00,6.000000000000000000e+01
1.333479462146060968e+01,2.111331160959125430e+00,6.000000000000000000e+01
1.334270324276191388e+01,2.115186687173515878e+00,6.000000000000000000e+01
1.335061186406321809e+01,2.119046638936853189e+00,6.000000000000000000e+01
1.335852048536452230e+01,2.122911018318645482e+00,6.000000000000000000e+01
1.336642910666582651e+01,2.126779827388082467e+00,6.000000000000000000e+01
1.337433772796712894e+01,2.130653068214028778e+00,6.000000000000000000e+01
1.338224634926843315e+01,2.134530742865033748e+00,6.000000000000000000e+01
1.339015497056973736e+01,2.138412853409304759e+00,6.000000000000000000e+01
1.339806359187104157e+01,2.142299401914740997e+00,6.000000000000000000e+01
1.340597221317234400e+01,2.146190390448900587e+00,6.000000000000000000e+01
1.341388083447364821e+01,2.150085821079022796e+00,6.000000000000000000e+01
1.342178945577495242e+01,2.153985695872024486e+00,6.000000000000000000e+01
1.342969807707625662e+01,2.157890016894485896e+00,6.000000000000000000e+01
1.343760669837756083e+01,2.161798786212662637e+00,6.000000000000000000e+01
1.344551531967886326e+01,2.165712005892495462e+00,6.000000000000000000e+01
1.345342394098016747e+01,2.169629677999590722e+00,6.000000000000000000e+01
1.346133256228147168e+01,2.173551804599218595e+00,6.000000000000000000e+01
1.346924118358277589e+01,2.177478387756337508e+00,6.000000000000000000e+01
1.347714980488407832e+01,2.181409429535566602e+00,6.000000000000000000e+01
1.348505842618538253e+01,2.185344932001209717e+00,6.000000000000000000e+01
1.349296704748668674e+01,2.189284897217233627e+00,6.000000000000000000e+01
1.350087566878799095e+01,2.193229327247273819e+00,6.000000000000000000e+01
1.350878429008929515e+01,2.197178224154650916e+00,6.000000000000000000e+01
1.351669291139059759e+01,2.201131590002350702e+00,6.000000000000000000e+01
1.352460153269190180e+01,2.205089426853022783e+00,6.000000000000000000e+01
1.353251015399320600e+01,2.209051736769004570e+00,6.000000000000000000e+01
1.354041877529451021e+01,2.213018521812295525e+00,6.000000000000000000e+01
1.354832739659581442e+01,2.216989784044564704e+00,6.000000000000000000e+01
1.355623601789711685e+01,2.220965525527158757e+00,6.000000000000000000e+01
1.356414463919842106e+01,2.224945748321084160e+00,6.000000000000000000e+01
1.357205326049972527e+01,2.228930454487040969e+00,6.000000000000000000e+01
1.357996188180102948e+01,2.232919646085372634e+00,6.000000000000000000e+01
1.358787050310233191e+01,2.236913325176112632e+00,6.000000000000000000e+01
1.359577912440363612e+01,2.240911493818951161e+00,6.000000000000000000e+01
1.360368774570494033e+01,2.244914154073271106e+00,6.000000000000000000e+01
1.361159636700624453e+01,2.248921307998096975e+00,6.000000000000000000e+01
1.361950498830754874e+01,2.252932957652148627e+00,6.000000000000000000e+01
1.362741360960885117e+01,2.256949105093796870e+00,6.000000000000000000e+01
1.363532223091015538e+01,2.260969752381094544e+00,6.000000000000000000e+01
1.364323085221145959e+01,2.264994901571759200e+00,6.000000000000000000e+01
1.365113947351276380e+01,2.269024554723185094e+00,6.000000000000000000e+01
1.365904809481406801e+01,2.273058713892421423e+00,6.000000000000000000e+01
1.366695671611537044e+01,2.277097381136209187e+00,6.000000000000000000e+01
1.367486533741667465e+01,2.281140558510933669e+00,6.000000000000000000e+01
1.368277395871797886e+01,2.285188248072663519e+00,6.000000000000000000e+01
1.369068258001928307e+01,2.289240451877146754e+00,6.000000000000000000e+01
1.369859120132058550e+01,2.293297171979776561e+00,6.000000000000000000e+01
1.370649982262188971e+01,2.297358410435637488e+00,6.000000000000000000e+01
1.371440844392319391e+01,2.301424169299465028e+00,6.000000000000000000e+01
1.372231706522449812e+01,2.305494450625674485e+00,6.000000000000000000e+01
1.373022568652580233e+01,2.309569256468347653e+00,6.000000000000000000e+01
1.373813430782710476e+01,2.313648588881231927e+00,6.000000000000000000e+01
1.374604292912840897e+01,2.317732449917753179e+00,6.000000000000000000e+01
1.375395155042971318e+01,2.321820841630994892e+00,6.000000000000000000e+01
1.376186017173101739e+01,2.325913766073706590e+00,6.000000000000000000e+01
1.376976879303231982e+01,2.330011225298326938e+00,6.000000000000000000e+01
1.377767741433362403e+01,2.334113221356931778e+00,6.000000000000000000e+01
1.378558603563492824e+01,2.338219756301294527e+00,6.000000000000000000e+01
1.379349465693623245e+01,2.342330832182830225e+00,6.000000000000000000e+01
1.380140327823753665e+01,2.346446451052650595e+00,6.000000000000000000e+01
1.380931189953883909e+01,2.350566614961509870e+00,6.000000000000000000e+01
1.381722052084014329e+01,2.354691325959847870e+00,6.000000000000000000e+01
1.382512914214144750e+01,2.358820586097757133e+00,6.000000000000000000e+01
1.383303776344275171e+01,2.362954397425013120e+00,6.000000000000000000e+01
1.384094638474405592e+01,2.367092761991050232e+00,6.000000000000000000e+01
1.384885500604535835e+01,2.371235681844959586e+00,6.000000000000000000e+01
1.385676362734666256e+01,2.375383159035529879e+00,6.000000000000000000e+01
1.386467224864796677e+01,2.379535195611191867e+00,6.000000000000000000e+01
1.387258086994927098e+01,2.383691793620055677e+00,6.000000000000000000e+01
1.388048949125057341e+01,2.387852955109880160e+00,6.000000000000000000e+01
1.388839811255187762e+01,2.392018682128114637e+00,6.000000000000000000e+01
1.389630673385318183e+01,2.396188976721876251e+00,6.000000000000000000e+01
1.390421535515448603e+01,2.400363840937924653e+00,6.000000000000000000e+01
1.391212397645579024e+01,2.404543276822710407e+00,6.000000000000000000e+01
1.392003259775709267e+01,2.408727286422339908e+00,6.000000000000000000e+01
1.392794121905839688e+01,2.412915871782587374e+00,6.000000000000000000e+01
1.393584984035970109e+01,2.417109034948896173e+00,6.000000000000000000e+01
1.394375846166100530e+01,2.421306777966384605e+00,6.000000000000000000e+01
1.395166708296230773e+01,2.425509102879811696e+00,6.000000000000000000e+01
1.395957570426361194e+01,2.429716011733634495e+00,6.000000000000000000e+01
1.396748432556491615e+01,2.433927506571961441e+00,6.000000000000000000e+01
1.397539294686622036e+01,2.438143589438562575e+00,6.000000000000000000e+01
1.398330156816752456e+01,2.442364262376887751e+00,6.000000000000000000e+01
1.399121018946882700e+01,2.446589527430050648e+00,6.000000000000000000e+01
1.399911881077013120e+01,2.450819386640815445e+00,6.000000000000000000e+01
1.400702743207143541e+01,2.455053842051641677e+00,6.000000000000000000e+01
1.401493605337273962e+01,2.459292895704622062e+00,6.000000000000000000e+01
1.402284467467404383e+01,2.463536549641543338e+00,6.000000000000000000e+01
1.403075329597534626e+01,2.467784805903846745e+00,6.000000000000000000e+01
1.403866191727665047e+01,2.472037666532639122e+00,6.000000000000000000e+01
1.404657053857795468e+01,2.476295133568703122e+00,6.000000000000000000e+01
1.405447915987925889e+01,2.480557209052475898e+00,6.000000000000000000e+01
1.406238778118056132e+01,2.484823895024061091e+00,6.000000000000000000e+01
1.407029640248186553e+01,2.489095193523241711e+00,6.000000000000000000e+01
1.407820502378316974e+01,2.493371106589453490e+00,6.000000000000000000e+01
1.408611364508447394e+01,2.497651636261801311e+00,6.000000000000000000e+01
1.409402226638577815e+01,2.501936784579068984e+00,6.000000000000000000e+01
1.410193088768708058e+01,2.506226553579681493e+00,6.000000000000000000e+01
1.410983950898838479e+01,2.510520945301760509e+00,6.000000000000000000e+01
1.411774813028968900e+01,2.514819961783063551e+00,6.000000000000000000e+01
1.412565675159099321e+01,2.519123605061039939e+00,6.000000000000000000e+01
1.413356537289229742e+01,2.523431877172783278e+00,6.000000000000000000e+01
1.414147399419359985e+01,2.527744780155074089e+00,6.000000000000000000e+01
1.414938261549490406e+01,2.532062316044341621e+00,6.000000000000000000e+01
1.415729123679620827e+01,2.536384486876698485e+00,6.000000000000000000e+01
1.416519985809751248e+01,2.540711294687907795e+00,6.000000000000000000e+01
1.417310847939881491e+01,2.545042741513400042e+00,6.000000000000000000e+01
1.418101710070011912e+01,2.549378829388279311e+00,6.000000000000000000e+01
1.418892572200142332e+01,2.553719560347316175e+00,6.000000000000000000e+01
1.419683434330272753e+01,2.558064936424946811e+00,6.000000000000000000e+01
1.420474296460403174e+01,2.562414959655255231e+00,6.000000000000000000e+01
1.421265158590533417e+01,2.566769632072023910e+00,6.000000000000000000e+01
1.422056020720663838e+01,2.571128955708675168e+00,6.000000000000000000e+01
1.422846882850794259e+01,2.575492932598306695e+00,6.000000000000000000e+01
1.423637744980924680e+01,2.579861564773688887e+00,6.000000000000000000e+01
1.424428607111054923e+01,2.584234854267246639e+00,6.000000000000000000e+01
1.425219469241185344e+01,2.588612803111077554e+00,6.000000000000000000e+01
1.426010331371315765e+01,2.592995413336944388e+00,6.000000000000000000e+01
1.426801193501446186e+01,2.597382686976268840e+00,6.000000000000000000e+01
1.427592055631576606e+01,2.601774626060154194e+00,6.000000000000000000e+01
1.428382917761706850e+01,2.606171232619358236e+00,6.000000000000000000e+01
1.429173779891837270e+01,2.610572508684299464e+00,6.000000000000000000e+01
1.429964642021967691e+01,2.614978456285085517e+00,6.000000000000000000e+01
1.430755504152098112e+01,2.619389077451461212e+00,6.000000000000000000e+01
1.431546366282228533e+01,2.623804374212857837e+00,6.000000000000000000e+01
1.432337228412358776e+01,2.628224348598370064e+00,6.000000000000000000e+01
1.433128090542489197e+01,2.632649002636748392e+00,6.000000000000000000e+01
1.433918952672619618e+01,2.637078338356426688e+00,6.000000000000000000e+01
1.434709814802750039e+01,2.641512357785485765e+00,6.000000000000000000e+01
1.435500676932880282e+01,2.645951062951685362e+00,6.000000000000000000e+01
1.436291539063010703e+01,2.650394455882442379e+00,6.000000000000000000e+01
1.437082401193141123e+01,2.654842538604854418e+00,6.000000000000000000e+01
1.437873263323271544e+01,2.659295313145674911e+00,6.000000000000000000e+01
1.438664125453401965e+01,2.663752781531326441e+00,6.000000000000000000e+01
1.439454987583532208e+01,2.668214945787884762e+00,6.000000000000000000e+01
1.440245849713662629e+01,2.672681807941124976e+00,6.000000000000000000e+01
1.441036711843793050e+01,2.677153370016456702e+00,6.000000000000000000e+01
1.441827573973923471e+01,2.681629634038964927e+00,6.000000000000000000e+01
1.442618436104053714e+01,2.686110602033409123e+00,6.000000000000000000e+01
1.443409298234184135e+01,2.690596276024209921e+00,6.000000000000000000e+01
1.444200160364314556e+01,2.695086658035455329e+00,6.000000000000000000e+01
1.444991022494444977e+01,2.699581750090893184e+00,6.000000000000000000e+01
1.445781884624575397e+01,2.704081554213941807e+00,6.000000000000000000e+01
1.446572746754705641e+01,2.708586072427707769e+00,6.000000000000000000e+01
1.447363608884836061e+01,2.713095306754929492e+00,6.000000000000000000e+01
1.448154471014966482e+01,2.717609259218017215e+00,6.000000000000000000e+01
1.448945333145096903e+01,2.722127931839084969e+00,6.000000000000000000e+01
1.449736195275227324e+01,2.726651326639873307e+00,6.000000000000000000e+01
1.450527057405357567e+01,2.731179445641796377e+00,6.000000000000000000e+01
1.451317919535487988e+01,2.735712290865958352e+00,6.000000000000000000e+01
1.452108781665618409e+01,2.740249864333105467e+00,6.000000000000000000e+01
1.452899643795748830e+01,2.744792168063658444e+00,6.000000000000000000e+01
1.453690505925879073e+01,2.749339204077711152e+00,6.000000000000000000e+01
1.454481368056009494e+01,2.753890974395018620e+00,6.000000000000000000e+01
1.455272230186139915e+01,2.758447481035005922e+00,6.000000000000000000e+01
1.456063092316270335e+01,2.763008726016762839e+00,6.000000000000000000e+01
1.456853954446400756e+01,2.767574711359047868e+00,6.000000000000000000e+01
1.457644816576530999e+01,2.772145439080291318e+00,6.000000000000000000e+01
1.458435678706661420e+01,2.776720911198570008e+00,6.000000000000000000e+01
1.459226540836791841e+01,2.781301129731667654e+00,6.000000000000000000e+01
1.460017402966922262e+01,2.785886096696996272e+00,6.000000000000000000e+01
1.460808265097052505e+01,2.790475814111659680e+00,6.000000000000000000e+01
1.461599127227182926e+01,2.795070283992412197e+00,6.000000000000000000e+01
1.462389989357313347e+01,2.799669508355687508e+00,6.000000000000000000e+01
1.463180851487443768e+01,2.804273489217595561e+00,6.000000000000000000e+01
1.463971713617574189e+01,2.808882228593891028e+00,6.000000000000000000e+01
1.464762575747704432e+01,2.813495728500014170e+00,6.000000000000000000e+01
1.465553437877834853e+01,2.818113990951060632e+00,6.000000000000000000e+01
1.466344300007965273e+01,2.822737017961804096e+00,6.000000000000000000e+01
1.467135162138095694e+01,2.827364811546682510e+00,6.000000000000000000e+01
1.467926024268226115e+01,2.831997373719803424e+00,6.000000000000000000e+01
1.468716886398356358e+01,2.836634706494945757e+00,6.000000000000000000e+01
1.469507748528486779e+01,2.841276811885542042e+00,6.000000000000000000e+01
1.470298610658617200e+01,2.845923691904702846e+00,6.000000000000000000e+01
1.471089472788747621e+01,2.850575348565218992e+00,6.000000000000000000e+01
1.471880334918877864e+01,2.855231783879530916e+00,6.000000000000000000e+01
1.472671197049008285e+01,2.859892999859755758e+00,6.000000000000000000e+01
1.473462059179138706e+01,2.864558998517675370e+00,6.000000000000000000e+01
1.474252921309269126e+01,2.869229781864755857e+00,6.000000000000000000e+01
1.475043783439399547e+01,2.873905351912104500e+00,6.000000000000000000e+01
1.475834645569529791e+01,2.878585710670519493e+00,6.000000000000000000e+01
1.476625507699660211e+01,2.883270860150461523e+00,6.000000000000000000e+01
1.477416369829790632e+01,2.887960802362055102e+00,6.000000000000000000e+01
1.478207231959921053e+01,2.892655539315097890e+00,6.000000000000000000e+01
1.478998094090051474e+01,2.897355073019068694e+00,6.000000000000000000e+01
1.479788956220181717e+01,2.902059405483082166e+00,6.000000000000000000e+01
1.480579818350312138e+01,2.906768538715971850e+00,6.000000000000000000e+01
1.481370680480442559e+01,2.911482474726187153e+00,6.000000000000000000e+01
1.482161542610572980e+01,2.916201215521884826e+00,6.000000000000000000e+01
1.482952404740703223e+01,2.920924763110870348e+00,6.000000000000000000e+01
1.483743266870833644e+01,2.925653119500643218e+00,6.000000000000000000e+01
1.484534129000964064e+01,2.930386286698335674e+00,6.000000000000000000e+01
1.485324991131094485e+01,2.935124266710790408e+00,6.000000000000000000e+01
1.486115853261224906e+01,2.939867061544484184e+00,6.000000000000000000e+01
1.486906715391355149e+01,2.944614673205584232e+00,6.000000000000000000e+01
1.487697577521485570e+01,2.949367103699925607e+00,6.000000000000000000e+01
1.488488439651615991e+01,2.954124355033008520e+00,6.000000000000000000e+01
1.489279301781746412e+01,2.958886429210010771e+00,6.000000000000000000e+01
1.490070163911876655e+01,2.963653328235762885e+00,6.000000000000000000e+01
1.490861026042007076e+01,2.968425054114796957e+00,6.000000000000000000e+01
1.491651888172137497e+01,2.973201608851280930e+00,6.000000000000000000e+01
1.492442750302267918e+01,2.977982994449077214e+00,6.000000000000000000e+01
1.493233612432398338e+01,2.982769212911701384e+00,6.000000000000000000e+01
1.494024474562528582e+01,2.987560266242359930e+00,6.000000000000000000e+01
1.494815336692659002e+01,2.992356156443913839e+00,6.000000000000000000e+01
1.495606198822789423e+01,2.997156885518895919e+00,6.000000000000000000e+01
1.496397060952919844e+01,3.001962455469529889e+00,6.000000000000000000e+01
1.497187923083050265e+01,3.006772868297677981e+00,6.000000000000000000e+01
1.497978785213180508e+01,3.011588126004908883e+00,6.000000000000000000e+01
1.498769647343310929e+01,3.016408230592421358e+00,6.000000000000000000e+01
1.499560509473441350e+01,3.021233184061125510e+00,6.000000000000000000e+01
1.500351371603571771e+01,3.026062988411578392e+00,6.000000000000000000e+01
1.501142233733702014e+01,3.030897645644023086e+00,6.000000000000000000e+01
1.501933095863832435e+01,3.035737157758362947e+00,6.000000000000000000e+01
1.502723957993962856e+01,3.040581526754183805e+00,6.000000000000000000e+01
1.503514820124093276e+01,3.045430754630723769e+00,6.000000000000000000e+01
1.504305682254223697e+01,3.050284843386914080e+00,6.000000000000000000e+01
1.505096544384353940e+01,3.055143795021356468e+00,6.000000000000000000e+01
1.505887406514484361e+01,3.060007611532309824e+00,6.000000000000000000e+01
1.506678268644614782e+01,3.064876294917722177e+00,6.000000000000000000e+01
1.507469130774745203e+01,3.069749847175196500e+00,6.000000000000000000e+01
1.508259992904875446e+01,3.074628270302022681e+00,6.000000000000000000e+01
1.509050855035005867e+01,3.079511566295164648e+00,6.000000000000000000e+01
1.509841717165136288e+01,3.084399737151245269e+00,6.000000000000000000e+01
1.510632579295266709e+01,3.089292784866564112e+00,6.000000000000000000e+01
1.511423441425397129e+01,3.094190711437107222e+00,6.000000000000000000e+01
1.512214303555527373e+01,3.099093518858511143e+00,6.000000000000000000e+01
1.513005165685657794e+01,3.104001209126108218e+00,6.000000000000000000e+01
1.513796027815788214e+01,3.108913784234893729e+00,6.000000000000000000e+01
1.514586889945918635e+01,3.113831246179526779e+00,6.000000000000000000e+01
1.515377752076049056e+01,3.118753596954356055e+00,6.000000000000000000e+01
1.516168614206179299e+01,3.123680838553400729e+00,6.000000000000000000e+01
1.516959476336309720e+01,3.128612972970353123e+00,6.000000000000000000e+01
1.517750338466440141e+01,3.133550002198561391e+00,6.000000000000000000e+01
1.518541200596570562e+01,3.138491928231068595e+00,6.000000000000000000e+01
1.519332062726700805e+01,3.143438753060601165e+00,6.000000000000000000e+01
1.520122924856831226e+01,3.148390478679516491e+00,6.000000000000000000e+01
1.520913786986961647e+01,3.153347107079894851e+00,6.000000000000000000e+01
1.521704649117092067e+01,3.158308640253476796e+00,6.000000000000000000e+01
1.522495511247222488e+01,3.163275080191635613e+00,6.000000000000000000e+01
1.523286373377352731e+01,3.168246428885491461e+00,6.000000000000000000e+01
1.524077235507483152e+01,3.173222688325782137e+00,6.000000000000000000e+01
1.524868097637613573e+01,3.178203860502942124e+00,6.000000000000000000e+01
1.525658959767743994e+01,3.183189947407098153e+00,6.000000000000000000e+01
1.526449821897874415e+01,3.188180951027996368e+00,6.000000000000000000e+01
1.527240684028004658e+01,3.193176873355133782e+00,6.000000000000000000e+01
1.528031546158135079e+01,3.198177716377605506e+00,6.000000000000000000e+01
1.528822408288265500e+01,3.203183482084242417e+00,6.000000000000000000e+01
1.529613270418395921e+01,3.208194172463530336e+00,6.000000000000000000e+01
1.530404132548526164e+01,3.213209789503621128e+00,6.000000000000000000e+01
1.531194994678656585e+01,3.218230335192351355e+00,6.000000000000000000e+01
1.531985856808787005e+01,3.223255811517225400e+00,6.000000000000000000e+01
1.532776718938917426e+01,3.228286220465446554e+00,6.000000000000000000e+01
1.533567581069047847e+01,3.233321564023857508e+00,6.000000000000000000e+01
1.534358443199178090e+01,3.238361844179021176e+00,6.000000000000000000e+01
1.535149305329308511e+01,3.243407062917130990e+00,6.000000000000000000e+01
1.535940167459438932e+01,3.248457222224095720e+00,6.000000000000000000e+01
1.536731029589569353e+01,3.253512324085487961e+00,6.000000000000000000e+01
1.537521891719699596e+01,3.258572370486526815e+00,6.000000000000000000e+01
1.538312753849830017e+01,3.263637363412167591e+00,6.000000000000000000e+01
1.539103615979960438e+01,3.268707304846982797e+00,6.000000000000000000e+01
1.539894478110090859e+01,3.273782196775274045e+00,6.000000000000000000e+01
1.540685340240221279e+01,3.278862041180977904e+00,6.000000000000000000e+01
1.541476202370351523e+01,3.283946840047726745e+00,6.000000000000000000e+01
1.542267064500481943e+01,3.289036595358836745e+00,6.000000000000000000e+01
1.543057926630612364e+01,3.294131309097290128e+00,6.000000000000000000e+01
1.543848788760742785e+01,3.299230983245760029e+00,6.000000000000000000e+01
1.544639650890873206e+01,3.304335619786584299e+00,6.000000000000000000e+01
1.545430513021003449e+01,3.309445220701770829e+00,6.000000000000000000e+01
1.546221375151133870e+01,3.314559787973036631e+00,6.000000000000000000e+01
1.547012237281264291e+01,3.319679323581755437e+00,6.000000000000000000e+01
1.547803099411394712e+01,3.324803829508966135e+00,6.000000000000000000e+01
1.548593961541524955e+01,3.329933307735426506e+00,6.000000000000000000e+01
1.549384823671655376e+01,3.335067760241534618e+00,6.000000000000000000e+01
1.550175685801785797e+01,3.340207189007380784e+00,6.000000000000000000e+01
1.550966547931916217e+01,3.345351596012752893e+00,6.000000000000000000e+01
1.551757410062046638e+01,3.350500983237082675e+00,6.000000000000000000e+01
1.552548272192176881e+01,3.355655352659502100e+00,6.000000000000000000e+01
1.553339134322307302e+01,3.360814706258815843e+00,6.000000000000000000e+01
1.554129996452437723e+01,3.365979046013527043e+00,6.000000000000000000e+01
1.554920858582568144e+01,3.371148373901790674e+00,6.000000000000000000e+01
1.555711720712698387e+01,3.376322691901447737e+00,6.000000000000000000e+01
1.556502582842828808e+01,3.381502001990049688e+00,6.000000000000000000e+01
1.557293444972959229e+01,3.386686306144778502e+00,6.000000000000000000e+01
