mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
1.0e15,1.0,1.0,7.436853167569396e-7,7.436853002956035e-7,2.2134813981722345e-8
1.0e15,1.0,2.0,3.2715916133280594e-8,3.2715914895643234e-8,3.782982438416127e-8
1.0e15,1.0,4.0,3.532491931981644e-10,3.532491680881258e-10,7.108307420455873e-8
1.0e15,3.0,0.003,5.8443640270578034e-5,5.8443640299096224e-5,4.879605608465454e-10
1.0e15,3.0,0.01,5.6986670875151614e-5,5.6986670919757244e-5,7.82737874516215e-10
1.0e15,3.0,0.03,5.368229063915996e-5,5.368229096841837e-5,6.1334641809907e-9
1.0e15,3.0,0.1,4.422355575708504e-5,4.422355606551473e-5,6.974330446496424e-9
1.0e15,3.0,0.3,2.5299779046824466e-5,2.529978021500935e-5,4.617371884840793e-8
1.0e15,3.0,1.0,3.6322850129522507e-6,3.6322850511801483e-6,1.0524476401485572e-8
1.0e15,3.0,2.0,2.81889508827963e-7,2.81889506124056e-7,9.592081018361398e-9
1.0e15,3.0,4.0,3.572624690081881e-9,3.572624209615292e-9,1.3448560398643394e-7
1.0e15,5.0,0.003,7.619387762028414e-5,7.61938776302395e-5,1.3065837300985095e-10
1.0e15,5.0,0.01,7.467459464017091e-5,7.467459473670545e-5,1.2927361403569648e-9
1.0e15,5.0,0.03,7.128329200499823e-5,7.128329215031448e-5,2.0385737542483184e-9
1.0e15,5.0,0.1,6.157073741467481e-5,6.157073842246683e-5,1.6368035593572472e-8
1.0e15,5.0,0.3,4.053593567090564e-5,4.053593664352897e-5,2.3994100928348416e-8
1.0e15,5.0,1.0,9.090624568113891e-6,9.090625318115282e-6,8.250273508814132e-8
1.0e15,5.0,2.0,1.1408183904840621e-6,1.1408183964629962e-6,5.240916589599465e-9
1.0e15,5.0,4.0,2.5447880729647937e-8,2.544787993732092e-8,3.113528490583661e-8
5.011872336272715e15,0.01,0.003,0.00025258858640891024,0.00025329940111563015,0.002814120451068991
