mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
1.0e12,3.0,1.0,9.507624492883604e-8,9.507624588695042e-8,1.0077326750845828e-8
1.0e12,3.0,2.0,6.054506330064812e-8,6.054506450688562e-8,1.9922970384556038e-8
1.0e12,3.0,4.0,2.4663740514785364e-8,2.4663741736296732e-8,4.952660637158601e-8
1.0e12,5.0,0.003,1.6906680714051782e-7,1.690668071438321e-7,1.9603429990411314e-11
1.0e12,5.0,0.01,1.6819202850190966e-7,1.6819202853460508e-7,1.9439339027371716e-10
1.0e12,5.0,0.03,1.6636931400465074e-7,1.6636931403963193e-7,2.1026225205389437e-10
1.0e12,5.0,0.1,1.615844870762823e-7,1.6158448743119456e-7,2.196450132885275e-9
1.0e12,5.0,0.3,1.506284176292588e-7,1.5062841814522298e-7,3.425410399771067e-9
1.0e12,5.0,1.0,1.194299388172203e-7,1.194299418154466e-7,2.5104478273973996e-8
1.0e12,5.0,2.0,8.540987763029773e-8,8.540987831959142e-8,8.070421220196522e-9
1.0e12,5.0,4.0,4.3298416037687337e-8,4.329841767322039e-8,3.7773507655103344e-8
1.0e13,0.01,0.003,2.419730987189127e-6,2.4231111592120726e-6,0.0013969205836688037
1.0e13,0.01,0.01,2.3650671977089043e-6,2.3716825880262686e-6,0.0027971257323144982
1.0e13,0.01,0.03,2.241703292049453e-6,2.251772213751943e-6,0.004491638897172967
1.0e13,0.01,0.1,1.8900282736970978e-6,1.8995907509321573e-6,0.00505943607729975
1.0e13,0.01,0.3,1.1763804486594767e-6,1.1884932636651645e-6,0.010296681672575358
1.0e13,0.01,1.0,2.603994207235765e-7,2.9547371293225267e-7,0.13469420212692707
1.0e13,0.01,2.0,4.520034530310587e-8,6.71918535927171e-8,0.4865340771655591
1.0e13,0.01,4.0,3.3719226857531843e-9,8.613058160112818e-9,1.5543462774232988
1.0e13,0.1,0.003,2.1001589135359027e-6,2.100158652090291e-6,1.2448848996093886e-7
1.0e13,0.1,0.01,2.054823532310573e-6,2.054823018345914e-6,2.501259359632968e-7
1.0e13,0.1,0.03,1.9528452779296894e-6,1.9528443371739035e-6,4.81735955459861e-7
1.0e13,0.1,0.1,1.6618336497893332e-6,1.66183207507434e-6,9.475767887012765e-7
1.0e13,0.1,0.3,1.0603887212658651e-6,1.0603872046301254e-6,1.4302639299579312e-6
