mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
1.0e15,5.0,1.0,0.0011761177893835932,0.001176117904288475,9.769844733220623e-8
1.0e15,5.0,2.0,0.0001354541397723031,0.000135454141003853,9.09200648102626e-9
1.0e15,5.0,4.0,2.4054367947816023e-6,2.405436796571863e-6,7.442557681258677e-10
5.011872336272715e15,0.01,0.003,0.001670699249345483,0.0016733349095203174,0.0015775790740715223
5.011872336272715e15,0.01,0.01,0.0016157752563674647,0.0016205100003253063,0.0029303233473731982
5.011872336272715e15,0.01,0.03,0.0014889391253768542,0.0014942232615269462,0.0035489269238959675
5.011872336272715e15,0.01,0.1,0.0011321962985800448,0.0011309790660442654,0.0010751073266235256
5.011872336272715e15,0.01,0.3,0.0005128686163061055,0.0005095480820001909,0.006474434582935729
5.011872336272715e15,0.01,1.0,3.6470105068734124e-5,4.076855258387678e-5,0.1178622191255414
5.011872336272715e15,0.01,2.0,1.3848521436927514e-6,2.207119444707235e-6,0.5937581891030492
5.011872336272715e15,0.01,4.0,7.64228193719319e-9,2.8791520157099085e-8,2.7673983233957284
5.011872336272715e15,0.1,0.003,0.0017749421157913143,0.0017749418806293472,1.324899359111953e-7
5.011872336272715e15,0.1,0.01,0.0017177707669616031,0.0017177702751458527,2.8631046700144935e-7
5.011872336272715e15,0.1,0.03,0.001585906930136921,0.0015859060473064693,5.566722958150194e-7
5.011872336272715e15,0.1,0.1,0.0012141769830684085,0.0012141757678887735,1.0008257873561632e-6
5.011872336272715e15,0.1,0.3,0.0005605033233001526,0.0005605027135636445,1.0878374537837132e-6
5.011872336272715e15,0.1,1.0,4.1802718658920524e-5,4.1802744553253473e-5,6.194413613158645e-7
5.011872336272715e15,0.1,2.0,1.6372824722694646e-6,1.6372851814806005e-6,1.6546998955480063e-6
5.011872336272715e15,0.1,4.0,9.025279223081996e-9,9.025250738393256e-9,3.156100552237362e-6
5.011872336272715e15,0.5,0.003,0.0025272080892202488,0.0025272080876523966,6.203890734468587e-10
5.011872336272715e15,0.5,0.01,0.0024516280754591706,0.002451628075073313,1.5738832459533114e-10
5.011872336272715e15,0.5,0.03,0.002278118052703433,0.0022781180667262205,6.155426168774625e-9
5.011872336272715e15,0.5,0.1,0.0017855675956111913,0.001785567611009675,8.623859404366385e-9
5.011872336272715e15,0.5,0.3,0.000880685832955824,0.0008806858756611953,4.8491039406073355e-8
5.011872336272715e15,0.5,1.0,7.831244506051415e-5,7.83124441716798e-5,1.134984806139272e-8
5.011872336272715e15,0.5,2.0,3.495281347467703e-6,3.49528109410447e-6,7.248722133645913e-8
5.011872336272715e15,0.5,4.0,2.001985423143432e-8,2.0019848665953854e-8,2.779980513567537e-7
5.011872336272715e15,1.0,0.003,0.0042043582770098,0.004204358276949899,1.4247381052712171e-11
5.011872336272715e15,1.0,0.01,0.004086979425546477,0.004086979431079647,1.353853251728765e-9
5.011872336272715e15,1.0,0.03,0.0038187397606081796,0.0038187397608627814,6.667177920860468e-11
5.011872336272715e15,1.0,0.1,0.0030536520100499565,0.0030536520644148576,1.7803240437430645e-8
5.011872336272715e15,1.0,0.3,0.0015955354526350567,0.0015955354573199765,2.936268117537111e-9
5.011872336272715e15,1.0,1.0,0.0001671533778527242,0.00016715338631148006,5.060475571916356e-8
5.011872336272715e15,1.0,2.0,8.596467172789415e-6,8.596466987391435e-6,2.156676415232539e-8
5.011872336272715e15,1.0,4.0,5.394756499960162e-8,5.394756388610458e-8,2.0640357645262952e-8
5.011872336272715e15,3.0,0.003,0.021791007188851567,0.021791007189219114,1.6866952279315228e-11
5.011872336272715e15,3.0,0.01,0.021275354825716023,0.021275354853724577,1.3164787038277836e-9
5.011872336272715e15,3.0,0.03,0.020110501075498565,0.02011050108585852,5.151514770318499e-10
5.011872336272715e15,3.0,0.1,0.016769260198455944,0.016769260492961582,1.756223211302199e-8
5.011872336272715e15,3.0,0.3,0.009913775536476837,0.009913775622132257,8.640040238816482e-9
5.011872336272715e15,3.0,1.0,0.0015202288603701922,0.0015202289947670597,8.840568099799384e-8
5.011872336272715e15,3.0,2.0,0.00011533525134151702,0.00011533525435833316,2.6156930399423572e-8
5.011872336272715e15,3.0,4.0,1.0790640730825757e-6,1.079064052931761e-6,1.8674344959279665e-8
5.011872336272715e15,5.0,0.003,0.06308087882681929,0.06308087884305533,2.573845581110845e-10
5.011872336272715e15,5.0,0.01,0.06172526548137817,0.06172526548146137,1.348032796499865e-12
5.011872336272715e15,5.0,0.03,0.05868399255393118,0.0586839927177482,2.791511022337545e-9
5.011872336272715e15,5.0,0.1,0.04995934076495576,0.04995934078720935,4.454339119774886e-10
5.011872336272715e15,5.0,0.3,0.031433969865208126,0.03143397055992903,2.210095995103245e-8
5.011872336272715e15,5.0,1.0,0.005921558096147402,0.005921558144902625,8.233512538424748e-9
5.011872336272715e15,5.0,2.0,0.0005700293499827134,0.0005700294083290357,1.0235669867242336e-7
5.011872336272715e15,5.0,4.0,7.3101675162527345e-6,7.3101674497089715e-6,9.1029053184144e-9
